Test Name, Success%, Total, Success, AvgGain
RSI50/MOM0/MACD1/ADX30/,1,1,1,1.0952
RSI50/MOM0/MACD1/ADX35/,1,1,1,1.0952
RSI50/MOM0/MACD1/ADX40/,1,1,1,1.0952
RSI50/MOM0/MACD1/ADX45/,1,1,1,1.0952
RSI50/MOM0/MACD1/ADX50/,1,1,1,1.0952
MOM0/MACD1/ADX25/,0.6667,3,2,1.0098
MOM0/MACD1/ADX30/,0.6667,3,2,1.0098
MOM0/MACD1/ADX35/,0.6667,3,2,1.0098
MOM0/MACD1/ADX40/,0.6667,3,2,1.0098
MOM0/MACD1/ADX45/,0.6667,3,2,1.0098
MOM0/MACD1/ADX50/,0.6667,3,2,1.0098
RSI60/MOM0/MACD3/BOP0.03/,0.4444,9,4,0.987655555555556
RSI60/MOM0/MACD3/BOP0.01/,0.4444,9,4,0.987655555555556
RSI60/MOM0/MACD3/BOP-0.01/,0.4444,9,4,0.987655555555556
RSI60/MOM0/MACD3/BOP-0.03/,0.4444,9,4,0.987655555555556
RSI60/MOM0/MACD3/BOP-0.05/,0.4444,9,4,0.987655555555556
RSI60/MOM0/MACD3/BOP-0.07/,0.5,8,4,0.99245
RSI60/MOM0/MACD2/,0.5,10,5,0.99343
RSI60/MOM0/MACD1/,0.5,10,5,0.99343
RSI60/MOM0/MACD0/,0.75,4,3,1.0258
RSI60/MACD3/BOP-0.07/,0.7586,29,22,1.05959655172414
RSI60/MACD0/,0.8824,17,15,1.08271176470588
RSI60/MOM0/BOP0.03/,0.4444,9,4,0.987655555555556
RSI60/MOM0/BOP0.01/,0.4444,9,4,0.987655555555556
RSI60/MOM0/BOP-0.01/,0.4444,9,4,0.987655555555556
RSI60/MOM0/BOP-0.03/,0.4444,9,4,0.987655555555556
RSI60/MOM0/BOP-0.05/,0.4444,9,4,0.987655555555556
RSI60/MOM0/BOP-0.07/,0.5,8,4,0.99245
RSI60/BOP-0.07/,0.7586,29,22,1.05959655172414
RSI60/MOM0/MACD3/BOP0.05/,0.5,10,5,0.99343
RSI60/MOM0/BOP0.05/,0.5,10,5,0.99343
RSI60/MOM0/MACD3/BOP0.07/,0.5,10,5,0.99343
RSI60/MOM0/BOP0.07/,0.5,10,5,0.99343
RSI60/MOM0/MACD3/,0.5,10,5,0.99343
RSI60/MOM0/,0.5,10,5,0.99343
MACD2/BBANDS0.05/,0.6923,13,9,1.02054615384615
MACD2/BBANDS0.04/,0.7,10,7,1.01383
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX40/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX45/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX50/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.06/,1,5,5,1.0881
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.05/,1,4,4,1.04245
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.04/,1,2,2,1.01635
MOM0/MACD3/BOP0.07/BBANDS0.04/,0.75,8,6,1.02425
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX40/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX45/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX50/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BOP0.07/BBANDS0.06/,1,5,5,1.0881
RSI50/MOM0/BOP0.07/BBANDS0.05/,1,4,4,1.04245
RSI50/MOM0/BOP0.07/BBANDS0.04/,1,2,2,1.01635
MOM0/BOP0.07/BBANDS0.04/,0.75,8,6,1.02425
RSI50/MOM0/MACD3/BBANDS0.07/ADX40/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BBANDS0.07/ADX45/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BBANDS0.07/ADX50/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BBANDS0.06/,1,5,5,1.0881
RSI50/MOM0/MACD3/BBANDS0.05/,1,4,4,1.04245
RSI50/MOM0/MACD3/BBANDS0.04/,1,2,2,1.01635
MOM0/MACD3/BBANDS0.04/,0.75,8,6,1.02425
RSI50/MOM0/BBANDS0.07/ADX40/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BBANDS0.07/ADX45/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BBANDS0.07/ADX50/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BBANDS0.06/,1,5,5,1.0881
RSI50/MOM0/BBANDS0.05/,1,4,4,1.04245
RSI50/MOM0/BBANDS0.04/,1,2,2,1.01635
MOM0/BBANDS0.04/,0.75,8,6,1.02425
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BOP0.07/BBANDS0.07/,0.8571,7,6,1.05662857142857
RSI50/MOM0/MACD3/BBANDS0.07/,0.8571,7,6,1.05662857142857
RSI50/MOM0/BBANDS0.07/,0.8571,7,6,1.05662857142857
MACD2/BBANDS0.03/,0.6,5,3,1.0039
RSI50/MOM0/MACD-1/,0.6667,3,2,1.0105
RSI50/MOM0/MACD-2/,1,2,2,1.04965
RSI50/MOM0/MACD-3/,1,2,2,1.04965
MOM0/MACD-2/,1,4,4,1.0429
MOM0/MACD-3/,1,4,4,1.0429
RSI50/MACD-1/,0.6667,3,2,1.0105
RSI50/MACD-2/,1,2,2,1.04965
RSI50/MACD-3/,1,2,2,1.04965
MACD-2/,1,4,4,1.0429
MACD-3/,1,4,4,1.0429
RSI60/MACD3/BOP0.05/ADX20/,1,1,1,1.0283
RSI60/MACD3/BOP0.05/ADX25/,1,4,4,1.06335
RSI60/MACD3/BOP0.05/ADX30/,0.9091,11,10,1.12399090909091
RSI60/MACD3/BOP0.05/ADX35/,0.875,16,14,1.10485
RSI60/MACD3/BOP0.05/ADX40/,0.8421,19,16,1.09703684210526
RSI60/MACD3/BOP0.05/ADX45/,0.8,20,16,1.089645
RSI60/MACD3/BOP0.05/ADX50/,0.8,20,16,1.089645
RSI60/BOP0.05/ADX20/,1,1,1,1.0283
RSI60/BOP0.05/ADX25/,1,4,4,1.06335
RSI60/BOP0.05/ADX30/,0.9091,11,10,1.12399090909091
RSI60/BOP0.05/ADX35/,0.875,16,14,1.10485
RSI60/BOP0.05/ADX40/,0.8421,19,16,1.09703684210526
RSI60/BOP0.05/ADX45/,0.8,20,16,1.089645
RSI60/BOP0.05/ADX50/,0.8,20,16,1.089645
RSI45/MACD3/BOP0.05/ADX35/,0.9,10,9,1.11541
RSI40/MACD3/BOP0.05/ADX35/,0.7692,13,10,1.03331538461538
RSI45/BOP0.05/ADX35/,0.9,10,9,1.11541
RSI40/BOP0.05/ADX35/,0.7692,13,10,1.03331538461538
RSI45/MACD2/ADX35/,0.8462,13,11,1.09211538461538
RSI40/MACD2/ADX35/,0.7857,14,11,1.03456428571429
RSI35/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MACD3/BOP0.07/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MACD3/BOP0.07/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MACD3/BOP0.07/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MOM0/BOP0.07/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MOM0/BOP0.07/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MOM0/BOP0.07/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/BOP0.07/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/BOP0.07/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/BOP0.07/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MOM0/MACD3/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MOM0/MACD3/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MOM0/MACD3/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MACD3/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MACD3/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MACD3/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MOM0/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/MOM0/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/MOM0/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/BBANDS0.07/ADX40/,1,1,1,1.0037
RSI35/BBANDS0.07/ADX45/,1,1,1,1.0037
RSI35/BBANDS0.07/ADX50/,1,1,1,1.0037
RSI35/MOM0/MACD3/BOP0.07/BBANDS0.07/,1,1,1,1.0037
RSI35/MACD3/BOP0.07/BBANDS0.07/,1,1,1,1.0037
RSI35/MOM0/BOP0.07/BBANDS0.07/,1,1,1,1.0037
RSI35/BOP0.07/BBANDS0.07/,1,1,1,1.0037
RSI35/MOM0/MACD3/BBANDS0.07/,1,1,1,1.0037
RSI35/MACD3/BBANDS0.07/,1,1,1,1.0037
RSI35/MOM0/BBANDS0.07/,1,1,1,1.0037
RSI35/BBANDS0.07/,1,1,1,1.0037
MOM0/MACD3/BOP0.07/BBANDS0.03/,0.75,4,3,1.01435
MOM0/BOP0.07/BBANDS0.03/,0.75,4,3,1.01435
MOM0/MACD3/BBANDS0.03/,0.75,4,3,1.01435
MOM0/BBANDS0.03/,0.75,4,3,1.01435
RSI60/MACD3/BOP0.07/BBANDS0.04/,0,3,0,0.965366666666667
RSI60/BOP0.07/BBANDS0.04/,0,3,0,0.965366666666667
RSI60/MACD3/BBANDS0.04/,0.25,4,1,0.971225
RSI60/BBANDS0.04/,0.5,6,3,0.9933
RSI55/MOM0/MACD3/BOP0.05/ADX30/,0.3333,3,1,0.993566666666667
RSI55/MOM0/MACD3/BOP0.05/ADX35/,0.3333,3,1,0.993566666666667
RSI55/MOM0/MACD3/BOP0.05/ADX40/,0.3333,3,1,0.993566666666667
RSI55/MOM0/MACD3/BOP0.05/ADX45/,0.3333,3,1,0.993566666666667
RSI55/MOM0/MACD3/BOP0.05/ADX50/,0.5,4,2,0.9995
RSI55/MOM0/BOP0.05/ADX30/,0.3333,3,1,0.993566666666667
RSI55/MOM0/BOP0.05/ADX35/,0.3333,3,1,0.993566666666667
RSI55/MOM0/BOP0.05/ADX40/,0.3333,3,1,0.993566666666667
RSI55/MOM0/BOP0.05/ADX45/,0.3333,3,1,0.993566666666667
RSI55/MOM0/BOP0.05/ADX50/,0.5,4,2,0.9995
RSI55/MOM0/MACD2/ADX30/,0.4,5,2,0.98298
RSI55/MOM0/MACD2/ADX35/,0.4,5,2,0.98298
RSI55/MOM0/MACD2/ADX40/,0.4,5,2,0.98298
RSI55/MOM0/MACD2/ADX45/,0.4,5,2,0.98298
RSI55/MOM0/MACD2/ADX50/,0.5,6,3,0.9887
RSI55/MOM0/MACD3/BOP0.07/ADX30/,0.4,5,2,0.98212
RSI55/MOM0/BOP0.07/ADX30/,0.4,5,2,0.98212
RSI55/MOM0/MACD3/ADX30/,0.4286,7,3,0.977828571428571
RSI55/MOM0/ADX30/,0.4286,7,3,0.977828571428571
RSI55/MACD2/BBANDS0.07/ADX40/,0.5,6,3,0.986333333333333
RSI55/MACD2/BBANDS0.07/ADX45/,0.5,6,3,0.986333333333333
RSI55/MACD2/BBANDS0.07/ADX50/,0.5,6,3,0.986333333333333
RSI55/MACD2/BBANDS0.06/,0.6,5,3,0.98784
RSI55/MACD2/BBANDS0.05/,1,3,3,1.02123333333333
RSI55/MACD2/BBANDS0.04/,1,3,3,1.02123333333333
RSI50/MACD2/BBANDS0.07/ADX40/,0.5,4,2,1.005275
RSI50/MACD2/BBANDS0.07/ADX45/,0.5,4,2,1.005275
RSI50/MACD2/BBANDS0.07/ADX50/,0.5,4,2,1.005275
RSI50/MACD2/BBANDS0.06/,0.5,4,2,1.005275
RSI50/MACD2/BBANDS0.05/,0.6667,3,2,1.01616666666667
RSI50/MACD2/BBANDS0.04/,0.6667,3,2,1.01616666666667
RSI55/MACD2/BBANDS0.07/,0.5,6,3,0.986333333333333
RSI50/MACD2/BBANDS0.07/,0.5,4,2,1.005275
RSI40/MOM0/MACD3/BOP0.05/ADX35/,0.75,12,9,1.02145
RSI40/MOM0/MACD3/BOP0.05/ADX40/,0.7692,13,10,1.02416923076923
RSI40/MOM0/MACD3/BOP0.05/ADX45/,0.7692,13,10,1.02416923076923
RSI40/MOM0/MACD3/BOP0.05/ADX50/,0.7692,13,10,1.02416923076923
RSI40/MOM0/BOP0.05/ADX35/,0.75,12,9,1.02145
RSI40/MOM0/BOP0.05/ADX40/,0.7692,13,10,1.02416923076923
RSI40/MOM0/BOP0.05/ADX45/,0.7692,13,10,1.02416923076923
RSI40/MOM0/BOP0.05/ADX50/,0.7692,13,10,1.02416923076923
RSI40/MOM0/MACD2/ADX35/,0.75,12,9,1.02145
RSI40/MOM0/MACD2/ADX40/,0.7692,13,10,1.02416923076923
RSI40/MOM0/MACD2/ADX45/,0.7692,13,10,1.02416923076923
RSI40/MOM0/MACD2/ADX50/,0.7692,13,10,1.02416923076923
RSI55/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX25/,0.5,2,1,0.96495
RSI55/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX30/,0.5,2,1,0.96495
RSI55/MOM0/BOP0.07/BBANDS0.07/ADX25/,0.5,2,1,0.96495
RSI55/MOM0/BOP0.07/BBANDS0.07/ADX30/,0.5,2,1,0.96495
RSI55/MOM0/MACD3/BBANDS0.07/ADX25/,0.5,2,1,0.96495
RSI55/MOM0/MACD3/BBANDS0.07/ADX30/,0.5,2,1,0.96495
RSI55/MOM0/BBANDS0.07/ADX25/,0.5,2,1,0.96495
RSI55/MOM0/BBANDS0.07/ADX30/,0.5,2,1,0.96495
RSI55/MOM0/MACD3/BOP0.07/ADX25/,0.3333,3,1,0.9538
RSI55/MOM0/BOP0.07/ADX25/,0.3333,3,1,0.9538
RSI55/MOM0/MACD3/ADX25/,0.4,5,2,0.95912
RSI55/MOM0/ADX25/,0.4,5,2,0.95912
RSI60/MOM0/MACD3/BOP0.05/ADX40/,0.6667,3,2,0.997533333333333
RSI60/MOM0/MACD3/BOP0.05/ADX45/,0.5,4,2,0.98545
RSI60/MOM0/MACD3/BOP0.05/ADX50/,0.5,4,2,0.98545
RSI60/MOM0/BOP0.05/ADX40/,0.6667,3,2,0.997533333333333
RSI60/MOM0/BOP0.05/ADX45/,0.5,4,2,0.98545
RSI60/MOM0/BOP0.05/ADX50/,0.5,4,2,0.98545
RSI60/MOM0/MACD2/ADX40/,0.6667,3,2,0.997533333333333
RSI60/MOM0/MACD2/ADX45/,0.5,4,2,0.98545
RSI60/MOM0/MACD2/ADX50/,0.5,4,2,0.98545
RSI60/MOM0/MACD3/BOP0.07/ADX40/,0.5,8,4,0.9987375
RSI60/MOM0/MACD3/BOP0.07/ADX45/,0.4444,9,4,0.993233333333333
RSI60/MOM0/MACD3/BOP0.07/ADX50/,0.4444,9,4,0.993233333333333
RSI60/MOM0/BOP0.07/ADX40/,0.5,8,4,0.9987375
RSI60/MOM0/BOP0.07/ADX45/,0.4444,9,4,0.993233333333333
RSI60/MOM0/BOP0.07/ADX50/,0.4444,9,4,0.993233333333333
RSI60/MOM0/MACD3/ADX40/,0.5,8,4,0.9987375
RSI60/MOM0/MACD3/ADX45/,0.4444,9,4,0.993233333333333
RSI60/MOM0/MACD3/ADX50/,0.4444,9,4,0.993233333333333
RSI60/MOM0/ADX40/,0.5,8,4,0.9987375
RSI60/MOM0/ADX45/,0.4444,9,4,0.993233333333333
RSI60/MOM0/ADX50/,0.4444,9,4,0.993233333333333
RSI60/MOM0/MACD3/BOP0.05/ADX35/,0.5,2,1,0.987
RSI60/MOM0/BOP0.05/ADX35/,0.5,2,1,0.987
RSI60/MOM0/MACD2/ADX35/,0.5,2,1,0.987
RSI60/MOM0/MACD3/BOP0.07/ADX35/,0.5,6,3,1.00041666666667
RSI60/MOM0/BOP0.07/ADX35/,0.5,6,3,1.00041666666667
RSI60/MOM0/MACD3/ADX35/,0.5,6,3,1.00041666666667
RSI60/MOM0/ADX35/,0.5,6,3,1.00041666666667
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX35/,0.5,4,2,1.007125
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX40/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX45/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX50/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.06/,0.5,4,2,1.014325
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.05/,0.5,4,2,1.014325
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX35/,0.5,4,2,1.007125
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX40/,0.4,5,2,0.99946
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX45/,0.4,5,2,0.99946
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX50/,0.4,5,2,0.99946
RSI60/MOM0/BOP0.07/BBANDS0.06/,0.5,4,2,1.014325
RSI60/MOM0/BOP0.07/BBANDS0.05/,0.5,4,2,1.014325
RSI60/MOM0/MACD3/BBANDS0.07/ADX35/,0.5,4,2,1.007125
RSI60/MOM0/MACD3/BBANDS0.07/ADX40/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BBANDS0.07/ADX45/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BBANDS0.07/ADX50/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BBANDS0.06/,0.5,4,2,1.014325
RSI60/MOM0/MACD3/BBANDS0.05/,0.5,4,2,1.014325
RSI60/MOM0/BBANDS0.07/ADX35/,0.5,4,2,1.007125
RSI60/MOM0/BBANDS0.07/ADX40/,0.4,5,2,0.99946
RSI60/MOM0/BBANDS0.07/ADX45/,0.4,5,2,0.99946
RSI60/MOM0/BBANDS0.07/ADX50/,0.4,5,2,0.99946
RSI60/MOM0/BBANDS0.06/,0.5,4,2,1.014325
RSI60/MOM0/BBANDS0.05/,0.5,4,2,1.014325
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/,0.4,5,2,0.99946
RSI60/MOM0/BOP0.07/BBANDS0.07/,0.4,5,2,0.99946
RSI60/MOM0/MACD3/BBANDS0.07/,0.4,5,2,0.99946
RSI60/MOM0/BBANDS0.07/,0.4,5,2,0.99946
RSI60/MACD3/BOP0.07/BBANDS0.03/,0,1,0,0.9484
RSI60/BOP0.07/BBANDS0.03/,0,1,0,0.9484
RSI60/MACD3/BBANDS0.03/,0.5,2,1,0.9686
RSI60/BBANDS0.03/,0.5,2,1,0.9686
RSI45/MOM0/MACD3/BOP0.07/BBANDS0.06/,0.6667,3,2,1.0633
RSI45/MOM0/BOP0.07/BBANDS0.06/,0.6667,3,2,1.0633
RSI45/MOM0/MACD3/BBANDS0.06/,0.6667,3,2,1.0633
RSI45/MOM0/BBANDS0.06/,0.6667,3,2,1.0633
RSI55/MOM0/MACD1/ADX25/,0.5,2,1,0.9671
RSI55/MOM0/MACD1/ADX30/,0.5,2,1,0.9671
RSI55/MOM0/MACD1/ADX35/,0.5,2,1,0.9671
RSI55/MOM0/MACD1/ADX40/,0.5,2,1,0.9671
RSI55/MOM0/MACD1/ADX45/,0.5,2,1,0.9671
RSI55/MOM0/MACD1/ADX50/,0.5,2,1,0.9671
RSI55/MOM0/MACD2/ADX25/,0.3333,3,1,0.955233333333333
MACD3/BOP0.07/BBANDS0.02/,1,4,4,1.03055
BOP0.07/BBANDS0.02/,1,4,4,1.03055
MACD3/BBANDS0.02/,1,6,6,1.02696666666667
BBANDS0.02/,1,6,6,1.02696666666667
RSI45/MOM0/MACD3/BOP0.05/ADX35/,0.8333,6,5,1.09036666666667
RSI45/MOM0/MACD3/BOP0.05/ADX40/,0.8571,7,6,1.07941428571429
RSI45/MOM0/MACD3/BOP0.05/ADX45/,0.8571,7,6,1.07941428571429
RSI45/MOM0/MACD3/BOP0.05/ADX50/,0.8571,7,6,1.07941428571429
RSI45/MOM0/BOP0.05/ADX35/,0.8333,6,5,1.09036666666667
RSI45/MOM0/BOP0.05/ADX40/,0.8571,7,6,1.07941428571429
RSI45/MOM0/BOP0.05/ADX45/,0.8571,7,6,1.07941428571429
RSI45/MOM0/BOP0.05/ADX50/,0.8571,7,6,1.07941428571429
RSI45/MOM0/MACD2/ADX35/,0.8333,6,5,1.09036666666667
RSI45/MOM0/MACD2/ADX40/,0.8571,7,6,1.07941428571429
RSI45/MOM0/MACD2/ADX45/,0.8571,7,6,1.07941428571429
RSI45/MOM0/MACD2/ADX50/,0.8571,7,6,1.07941428571429
RSI40/MOM0/MACD3/BOP0.05/ADX30/,0.7,10,7,1.00871
RSI40/MACD3/BOP0.05/ADX30/,0.7,10,7,1.00871
RSI40/MOM0/BOP0.05/ADX30/,0.7,10,7,1.00871
RSI40/BOP0.05/ADX30/,0.7,10,7,1.00871
RSI40/MOM0/MACD2/ADX30/,0.7,10,7,1.00871
RSI40/MACD2/ADX30/,0.7273,11,8,1.01253636363636
RSI40/MOM0/MACD3/BOP0.05/ADX20/,0.6,5,3,0.97676
RSI40/MOM0/MACD3/BOP0.05/ADX25/,0.5,6,3,0.97575
RSI40/MACD3/BOP0.05/ADX20/,0.6,5,3,0.97676
RSI40/MACD3/BOP0.05/ADX25/,0.5,6,3,0.97575
RSI40/MOM0/BOP0.05/ADX20/,0.6,5,3,0.97676
RSI40/MOM0/BOP0.05/ADX25/,0.5,6,3,0.97575
RSI40/BOP0.05/ADX20/,0.6,5,3,0.97676
RSI40/BOP0.05/ADX25/,0.5,6,3,0.97575
RSI40/MOM0/MACD2/ADX20/,0.6,5,3,0.97676
RSI40/MOM0/MACD2/ADX25/,0.5,6,3,0.97575
RSI40/MACD2/ADX20/,0.6,5,3,0.97676
RSI40/MACD2/ADX25/,0.5714,7,4,0.986471428571429
RSI60/MACD2/BBANDS0.07/ADX20/,0,1,0,0.9029
RSI60/MACD2/BBANDS0.07/ADX25/,0,1,0,0.9029
RSI60/MACD2/BBANDS0.07/ADX30/,0.5,4,2,1.01475
RSI60/MACD2/BBANDS0.07/ADX35/,0.5,4,2,1.01475
RSI60/MACD2/BBANDS0.07/ADX40/,0.5,4,2,1.01475
RSI60/MACD2/BBANDS0.07/ADX45/,0.5,4,2,1.01475
RSI60/MACD2/BBANDS0.07/ADX50/,0.5,4,2,1.01475
RSI60/MACD2/BBANDS0.06/,0.5,2,1,0.94585
RSI55/MACD2/BBANDS0.07/ADX20/,0,1,0,0.9029
RSI55/MACD2/BBANDS0.07/ADX25/,0,1,0,0.9029
RSI55/MACD2/BBANDS0.07/ADX30/,0.25,4,1,0.960775
RSI55/MACD2/BBANDS0.07/ADX35/,0.25,4,1,0.960775
RSI60/MACD2/BBANDS0.07/,0.5,4,2,1.01475
RSI45/MACD3/BOP0.05/ADX30/,0.875,8,7,1.12215
RSI45/BOP0.05/ADX30/,0.875,8,7,1.12215
RSI45/MACD2/ADX30/,0.8889,9,8,1.11422222222222
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX25/,1,4,4,1.03795
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX30/,0.8333,6,5,1.0623
RSI50/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX35/,0.8333,6,5,1.0623
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX25/,1,4,4,1.03795
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX30/,0.8333,6,5,1.0623
RSI50/MOM0/BOP0.07/BBANDS0.07/ADX35/,0.8333,6,5,1.0623
RSI50/MOM0/MACD3/BBANDS0.07/ADX25/,1,4,4,1.03795
RSI50/MOM0/MACD3/BBANDS0.07/ADX30/,0.8333,6,5,1.0623
RSI50/MOM0/MACD3/BBANDS0.07/ADX35/,0.8333,6,5,1.0623
RSI50/MOM0/BBANDS0.07/ADX25/,1,4,4,1.03795
RSI50/MOM0/BBANDS0.07/ADX30/,0.8333,6,5,1.0623
RSI50/MOM0/BBANDS0.07/ADX35/,0.8333,6,5,1.0623
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/BOP0.07/BBANDS0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/MACD3/BBANDS0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/MACD3/BBANDS0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/BBANDS0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/BBANDS0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/MACD3/BOP0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/MACD3/BOP0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/BOP0.07/ADX25/,1,1,1,1.0454
RSI60/MOM0/BOP0.07/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/MACD3/ADX25/,1,1,1,1.0454
RSI60/MOM0/MACD3/ADX30/,0.5,2,1,0.9927
RSI60/MOM0/ADX25/,1,1,1,1.0454
RSI60/MOM0/ADX30/,0.5,2,1,0.9927
RSI45/MOM0/MACD3/BOP0.05/ADX25/,0.8,5,4,1.1082
RSI45/MOM0/MACD3/BOP0.05/ADX30/,0.8,5,4,1.1082
RSI45/MACD3/BOP0.05/ADX25/,0.8333,6,5,1.09788333333333
RSI45/MOM0/BOP0.05/ADX25/,0.8,5,4,1.1082
RSI45/MOM0/BOP0.05/ADX30/,0.8,5,4,1.1082
RSI45/BOP0.05/ADX25/,0.8333,6,5,1.09788333333333
RSI45/MOM0/MACD2/ADX25/,0.8,5,4,1.1082
RSI45/MOM0/MACD2/ADX30/,0.8,5,4,1.1082
RSI45/MACD2/ADX25/,0.8571,7,6,1.09115714285714
RSI55/MACD3/BOP0.05/ADX20/,0,2,0,0.88105
RSI55/MACD3/BOP0.05/ADX25/,0.6667,6,4,1.01373333333333
RSI55/BOP0.05/ADX20/,0,2,0,0.88105
RSI55/BOP0.05/ADX25/,0.6667,6,4,1.01373333333333
RSI55/MOM0/MACD3/BOP0.05/ADX20/,0,1,0,0.9315
RSI55/MOM0/MACD3/BOP0.05/ADX25/,0,1,0,0.9315
RSI55/MOM0/BOP0.05/ADX20/,0,1,0,0.9315
RSI55/MOM0/BOP0.05/ADX25/,0,1,0,0.9315
RSI55/MOM0/MACD2/ADX20/,0,1,0,0.9315
RSI55/MOM0/MACD3/BOP0.07/ADX20/,0,1,0,0.9315
RSI55/MOM0/BOP0.07/ADX20/,0,1,0,0.9315
RSI55/MOM0/MACD3/ADX20/,0,1,0,0.9315
RSI55/MOM0/ADX20/,0,1,0,0.9315
RSI45/MOM0/MACD3/BOP0.07/BBANDS0.05/,1,1,1,1.0385
RSI45/MOM0/BOP0.07/BBANDS0.05/,1,1,1,1.0385
RSI45/MOM0/MACD3/BBANDS0.05/,1,1,1,1.0385
RSI45/MOM0/BBANDS0.05/,1,1,1,1.0385
RSI60/MOM0/MACD3/BOP0.07/BBANDS0.04/,0,1,0,0.9688
RSI60/MOM0/BOP0.07/BBANDS0.04/,0,1,0,0.9688
