Test Name, Success%, Total, Success, AvgGain
RSI40/MOM0/MACD3/BOP-0.07/,0.6667,6,4,1.00165
RSI40/MOM0/MACD2/,0.6667,6,4,1.00165
RSI40/MOM0/MACD1/,0.6667,6,4,1.00165
RSI40/MOM0/MACD0/,0.6667,6,4,1.00165
RSI40/MOM0/MACD-1/,0.6667,3,2,0.998966666666667
MOM0/MACD3/BOP0.05/ADX30/,0.4375,16,7,0.948875
MOM0/MACD3/BOP0.05/ADX35/,0.4118,17,7,0.944058823529412
MOM0/MACD3/BOP0.05/ADX40/,0.4444,18,8,0.949983333333333
MOM0/MACD3/BOP0.05/ADX45/,0.5238,21,11,0.966328571428571
MOM0/MACD3/BOP0.05/ADX50/,0.5,24,12,0.984058333333333
MOM0/MACD-1/,0.625,8,5,1.0188625
RSI40/MACD3/BOP0.05/ADX30/,0.5,4,2,0.99205
RSI40/MACD3/BOP0.05/ADX35/,0.5,4,2,0.99205
RSI40/MACD3/BOP0.05/ADX40/,0.5,4,2,0.99205
RSI40/MACD3/BOP0.05/ADX45/,0.5,4,2,0.99205
RSI40/MACD3/BOP0.05/ADX50/,0.5,4,2,0.99205
RSI40/MACD3/BOP0.03/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.01/,0.6667,6,4,1.00165
RSI40/MACD3/BOP-0.01/,0.6667,6,4,1.00165
RSI40/MACD3/BOP-0.03/,0.6667,6,4,1.00165
RSI40/MACD3/BOP-0.05/,0.6667,6,4,1.00165
RSI40/MACD3/BOP-0.07/,0.6667,6,4,1.00165
RSI40/MACD-1/,0.6667,3,2,0.998966666666667
MACD-1/,0.625,8,5,1.0188625
RSI40/MOM0/BOP0.05/ADX30/,0.5,4,2,0.99205
RSI40/MOM0/BOP0.05/ADX35/,0.5,4,2,0.99205
RSI40/MOM0/BOP0.05/ADX40/,0.5,4,2,0.99205
RSI40/MOM0/BOP0.05/ADX45/,0.5,4,2,0.99205
RSI40/MOM0/BOP0.05/ADX50/,0.5,4,2,0.99205
RSI40/MOM0/BOP0.03/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.01/,0.6667,6,4,1.00165
RSI40/MOM0/BOP-0.01/,0.6667,6,4,1.00165
RSI40/MOM0/BOP-0.03/,0.6667,6,4,1.00165
RSI40/MOM0/BOP-0.05/,0.6667,6,4,1.00165
RSI40/MOM0/BOP-0.07/,0.6667,6,4,1.00165
MOM0/BOP0.05/ADX30/,0.4375,16,7,0.948875
RSI40/BOP0.05/ADX30/,0.5,4,2,0.99205
RSI40/BOP0.05/ADX35/,0.5,4,2,0.99205
RSI40/BOP0.05/ADX40/,0.5,4,2,0.99205
RSI40/BOP0.05/ADX45/,0.5,4,2,0.99205
RSI40/BOP0.05/ADX50/,0.5,4,2,0.99205
RSI40/BOP0.03/,0.6667,6,4,1.00165
RSI40/BOP0.01/,0.6667,6,4,1.00165
RSI40/BOP-0.01/,0.6667,6,4,1.00165
RSI40/BOP-0.03/,0.6667,6,4,1.00165
RSI40/BOP-0.05/,0.6667,6,4,1.00165
RSI40/BOP-0.07/,0.6667,6,4,1.00165
RSI40/MOM0/MACD2/ADX30/,0.5,4,2,0.99205
RSI40/MOM0/MACD2/ADX35/,0.5,4,2,0.99205
RSI40/MOM0/MACD2/ADX40/,0.5,4,2,0.99205
RSI40/MOM0/MACD2/ADX45/,0.5,4,2,0.99205
RSI40/MOM0/MACD2/ADX50/,0.5,4,2,0.99205
RSI40/MOM0/MACD3/BOP0.07/ADX30/,0.6,5,3,0.99776
RSI40/MOM0/MACD3/BOP0.07/ADX35/,0.6,5,3,0.99776
RSI40/MOM0/MACD3/BOP0.07/ADX40/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/BOP0.07/ADX45/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/BOP0.07/ADX50/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/BOP0.05/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.07/ADX30/,0.6,5,3,0.99776
RSI40/MACD3/BOP0.07/ADX35/,0.6,5,3,0.99776
RSI40/MACD3/BOP0.07/ADX40/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.07/ADX45/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.07/ADX50/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.05/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.07/ADX30/,0.6,5,3,0.99776
RSI40/MOM0/BOP0.07/ADX35/,0.6,5,3,0.99776
RSI40/MOM0/BOP0.07/ADX40/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.07/ADX45/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.07/ADX50/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.05/,0.6667,6,4,1.00165
RSI40/BOP0.07/ADX30/,0.6,5,3,0.99776
RSI40/BOP0.07/ADX35/,0.6,5,3,0.99776
RSI40/BOP0.07/ADX40/,0.6667,6,4,1.00165
RSI40/BOP0.07/ADX45/,0.6667,6,4,1.00165
RSI40/BOP0.07/ADX50/,0.6667,6,4,1.00165
RSI40/BOP0.05/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/ADX30/,0.6,5,3,0.99776
RSI40/MOM0/MACD3/ADX35/,0.6,5,3,0.99776
RSI40/MOM0/MACD3/ADX40/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/ADX45/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/ADX50/,0.6667,6,4,1.00165
RSI40/MOM0/ADX30/,0.6,5,3,0.99776
RSI40/MOM0/ADX35/,0.6,5,3,0.99776
RSI40/MOM0/ADX40/,0.6667,6,4,1.00165
RSI40/MOM0/ADX45/,0.6667,6,4,1.00165
RSI40/MOM0/ADX50/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/BOP0.07/,0.6667,6,4,1.00165
RSI40/MACD3/BOP0.07/,0.6667,6,4,1.00165
RSI40/MOM0/BOP0.07/,0.6667,6,4,1.00165
RSI40/BOP0.07/,0.6667,6,4,1.00165
RSI40/MOM0/MACD3/,0.6667,6,4,1.00165
RSI40/MOM0/,0.6667,6,4,1.00165
MOM0/MACD2/BBANDS0.03/,0.8333,6,5,1.00798333333333
MACD2/BBANDS0.03/,0.7778,9,7,1.00323333333333
RSI50/MACD1/ADX30/,0.4286,7,3,0.997442857142857
RSI35/MOM0/MACD3/BOP0.05/ADX30/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.05/ADX35/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.05/ADX40/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.05/ADX45/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.05/ADX50/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.03/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP0.01/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP-0.01/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP-0.03/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP-0.05/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP-0.07/,1,2,2,0.99425
RSI35/MOM0/MACD2/,1,2,2,0.99425
RSI35/MOM0/MACD1/,1,2,2,0.99425
RSI35/MOM0/MACD0/,1,2,2,0.99425
RSI35/MACD3/BOP0.05/ADX30/,1,1,1,1.006
RSI35/MACD3/BOP0.05/ADX35/,1,1,1,1.006
RSI35/MACD3/BOP0.05/ADX40/,1,1,1,1.006
RSI35/MACD3/BOP0.05/ADX45/,1,1,1,1.006
RSI35/MACD3/BOP0.05/ADX50/,1,1,1,1.006
RSI35/MACD3/BOP0.03/,1,2,2,0.99425
RSI35/MACD3/BOP0.01/,1,2,2,0.99425
RSI35/MACD3/BOP-0.01/,1,2,2,0.99425
RSI35/MACD3/BOP-0.03/,1,2,2,0.99425
RSI35/MACD3/BOP-0.05/,1,2,2,0.99425
RSI35/MACD3/BOP-0.07/,1,2,2,0.99425
RSI35/MACD2/,1,2,2,0.99425
RSI35/MACD1/,1,2,2,0.99425
RSI35/MACD0/,1,2,2,0.99425
RSI35/MOM0/BOP0.05/ADX30/,1,1,1,1.006
RSI35/MOM0/BOP0.05/ADX35/,1,1,1,1.006
RSI35/MOM0/BOP0.05/ADX40/,1,1,1,1.006
RSI35/MOM0/BOP0.05/ADX45/,1,1,1,1.006
RSI35/MOM0/BOP0.05/ADX50/,1,1,1,1.006
RSI35/MOM0/BOP0.03/,1,2,2,0.99425
RSI35/MOM0/BOP0.01/,1,2,2,0.99425
RSI35/MOM0/BOP-0.01/,1,2,2,0.99425
RSI35/MOM0/BOP-0.03/,1,2,2,0.99425
RSI35/MOM0/BOP-0.05/,1,2,2,0.99425
RSI35/MOM0/BOP-0.07/,1,2,2,0.99425
RSI35/BOP0.05/ADX30/,1,1,1,1.006
RSI35/BOP0.05/ADX35/,1,1,1,1.006
RSI35/BOP0.05/ADX40/,1,1,1,1.006
RSI35/BOP0.05/ADX45/,1,1,1,1.006
RSI35/BOP0.05/ADX50/,1,1,1,1.006
RSI35/BOP0.03/,1,2,2,0.99425
RSI35/BOP0.01/,1,2,2,0.99425
RSI35/BOP-0.01/,1,2,2,0.99425
RSI35/BOP-0.03/,1,2,2,0.99425
RSI35/BOP-0.05/,1,2,2,0.99425
RSI35/BOP-0.07/,1,2,2,0.99425
RSI35/MOM0/MACD2/ADX30/,1,1,1,1.006
RSI35/MOM0/MACD2/ADX35/,1,1,1,1.006
RSI35/MOM0/MACD2/ADX40/,1,1,1,1.006
RSI35/MOM0/MACD2/ADX45/,1,1,1,1.006
RSI35/MOM0/MACD2/ADX50/,1,1,1,1.006
RSI35/MACD2/ADX30/,1,1,1,1.006
RSI35/MACD2/ADX35/,1,1,1,1.006
RSI35/MACD2/ADX40/,1,1,1,1.006
RSI35/MACD2/ADX45/,1,1,1,1.006
RSI35/MACD2/ADX50/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.07/ADX30/,1,1,1,1.006
RSI35/MOM0/MACD3/BOP0.07/ADX35/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP0.07/ADX40/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP0.07/ADX45/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP0.07/ADX50/,1,2,2,0.99425
RSI35/MOM0/MACD3/BOP0.05/,1,2,2,0.99425
RSI35/MACD3/BOP0.07/ADX30/,1,1,1,1.006
RSI35/MACD3/BOP0.07/ADX35/,1,2,2,0.99425
RSI35/MACD3/BOP0.07/ADX40/,1,2,2,0.99425
RSI35/MACD3/BOP0.07/ADX45/,1,2,2,0.99425
RSI35/MACD3/BOP0.07/ADX50/,1,2,2,0.99425
RSI35/MACD3/BOP0.05/,1,2,2,0.99425
RSI35/MOM0/BOP0.07/ADX30/,1,1,1,1.006
RSI35/MOM0/BOP0.07/ADX35/,1,2,2,0.99425
RSI35/MOM0/BOP0.07/ADX40/,1,2,2,0.99425
RSI35/MOM0/BOP0.07/ADX45/,1,2,2,0.99425
RSI35/MOM0/BOP0.07/ADX50/,1,2,2,0.99425
RSI35/MOM0/BOP0.05/,1,2,2,0.99425
RSI35/BOP0.07/ADX30/,1,1,1,1.006
RSI35/BOP0.07/ADX35/,1,2,2,0.99425
RSI35/BOP0.07/ADX40/,1,2,2,0.99425
RSI35/BOP0.07/ADX45/,1,2,2,0.99425
RSI35/BOP0.07/ADX50/,1,2,2,0.99425
RSI35/BOP0.05/,1,2,2,0.99425
RSI35/MOM0/MACD3/ADX30/,1,1,1,1.006
RSI35/MOM0/MACD3/ADX35/,1,2,2,0.99425
RSI35/MOM0/MACD3/ADX40/,1,2,2,0.99425
RSI35/MOM0/MACD3/ADX45/,1,2,2,0.99425
RSI35/MOM0/MACD3/ADX50/,1,2,2,0.99425
RSI35/MACD3/ADX30/,1,1,1,1.006
RSI35/MACD3/ADX35/,1,2,2,0.99425
RSI35/MACD3/ADX40/,1,2,2,0.99425
RSI35/MACD3/ADX45/,1,2,2,0.99425
RSI35/MACD3/ADX50/,1,2,2,0.99425
RSI35/MOM0/ADX30/,1,1,1,1.006
RSI35/MOM0/ADX35/,1,2,2,0.99425
RSI35/MOM0/ADX40/,1,2,2,0.99425
RSI35/MOM0/ADX45/,1,2,2,0.99425
RSI35/MOM0/ADX50/,1,2,2,0.99425
RSI35/ADX30/,1,2,2,0.99535
RSI35/ADX35/,0.75,4,3,0.96005
RSI35/ADX40/,0.75,4,3,0.96005
RSI35/ADX45/,0.75,4,3,0.96005
RSI35/ADX50/,0.8,5,4,1.04778
RSI35/MOM0/MACD3/BOP0.07/,1,2,2,0.99425
RSI35/MACD3/BOP0.07/,1,2,2,0.99425
RSI35/MOM0/BOP0.07/,1,2,2,0.99425
RSI35/BOP0.07/,1,2,2,0.99425
RSI35/MOM0/MACD3/,1,2,2,0.99425
RSI35/MACD3/,1,2,2,0.99425
RSI35/MOM0/,1,2,2,0.99425
RSI35/,0.8,5,4,1.04778
RSI50/MOM0/MACD2/BBANDS0.07/ADX25/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.07/ADX30/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.07/ADX35/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.07/ADX40/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.07/ADX45/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.07/ADX50/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.06/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.05/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.04/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD2/BBANDS0.03/,0.5,2,1,0.95495
RSI50/MOM0/MACD2/BBANDS0.02/,0,1,0,0.9072
RSI50/MOM0/MACD1/,0.5,12,6,0.974058333333333
MOM0/MACD2/BBANDS0.02/,0.5,2,1,0.9559
RSI50/MACD2/BBANDS0.07/ADX25/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/ADX30/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/ADX35/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/ADX40/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/ADX45/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/ADX50/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.06/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.05/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.04/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.03/,0.5,2,1,0.95495
RSI50/MACD2/BBANDS0.02/,0,1,0,0.9072
MACD2/BBANDS0.02/,0.3333,3,1,0.963433333333333
RSI55/BBANDS0.03/,0.75,4,3,0.98425
RSI55/BBANDS0.02/,0,1,0,0.9072
RSI50/MOM0/MACD3/BBANDS0.07/ADX25/,0.5,4,2,0.97105
RSI50/MOM0/MACD3/BBANDS0.07/ADX30/,0.5,4,2,0.97105
RSI50/MOM0/MACD3/BBANDS0.07/ADX35/,0.6,5,3,0.98168
RSI50/MOM0/MACD3/BBANDS0.07/ADX40/,0.6,5,3,0.98168
RSI50/MOM0/MACD3/BBANDS0.07/ADX45/,0.6,5,3,0.98168
RSI50/MOM0/MACD3/BBANDS0.07/ADX50/,0.6,5,3,0.98168
RSI50/MOM0/MACD3/BBANDS0.06/,0.5,4,2,0.97105
RSI50/MOM0/MACD3/BBANDS0.05/,0.5,4,2,0.97105
RSI50/MOM0/MACD3/BBANDS0.04/,0.5,4,2,0.97105
RSI50/MOM0/MACD3/BBANDS0.03/,0.5,2,1,0.95495
RSI50/MOM0/MACD3/BBANDS0.02/,0,1,0,0.9072
RSI50/MOM0/MACD2/,0.5,12,6,0.974058333333333
MOM0/MACD3/BBANDS0.02/,0.6667,3,2,0.970433333333333
RSI50/MACD3/BBANDS0.07/ADX25/,0.5,4,2,0.97105
RSI50/MACD3/BBANDS0.07/ADX30/,0.5,4,2,0.97105
RSI50/MACD3/BBANDS0.07/ADX35/,0.6,5,3,0.98168
RSI50/MACD3/BBANDS0.07/ADX40/,0.5,6,3,0.954283333333333
RSI50/MACD3/BBANDS0.07/ADX45/,0.5,6,3,0.954283333333333
RSI50/MACD3/BBANDS0.07/ADX50/,0.5,6,3,0.954283333333333
RSI50/MACD3/BBANDS0.06/,0.4,5,2,0.9403
RSI50/MACD3/BBANDS0.05/,0.5,4,2,0.97105
RSI50/MACD3/BBANDS0.04/,0.5,4,2,0.97105
RSI50/MACD3/BBANDS0.03/,0.5,2,1,0.95495
RSI50/MACD3/BBANDS0.02/,0,1,0,0.9072
MACD3/BBANDS0.02/,0.5,4,2,0.97245
RSI50/MOM0/BBANDS0.07/ADX25/,0.5,4,2,0.97105
RSI50/MOM0/BBANDS0.07/ADX30/,0.5,4,2,0.97105
RSI50/MOM0/BBANDS0.07/ADX35/,0.6,5,3,0.98168
RSI50/MOM0/BBANDS0.07/ADX40/,0.6,5,3,0.98168
RSI50/MOM0/BBANDS0.07/ADX45/,0.6,5,3,0.98168
RSI50/MOM0/BBANDS0.07/ADX50/,0.6,5,3,0.98168
RSI50/MOM0/BBANDS0.06/,0.5,4,2,0.97105
RSI50/MOM0/BBANDS0.05/,0.5,4,2,0.97105
RSI50/MOM0/BBANDS0.04/,0.5,4,2,0.97105
RSI50/MOM0/BBANDS0.03/,0.5,2,1,0.95495
RSI50/MOM0/BBANDS0.02/,0,1,0,0.9072
MOM0/BBANDS0.02/,0.6667,3,2,0.970433333333333
RSI50/BBANDS0.07/ADX25/,0.5,4,2,0.97105
RSI50/BBANDS0.03/,0.5,2,1,0.95495
RSI50/BBANDS0.02/,0,1,0,0.9072
BBANDS0.02/,0.5,4,2,0.97245
RSI50/MOM0/MACD2/ADX25/,0.2857,7,2,0.958814285714286
RSI50/MOM0/MACD2/ADX30/,0.25,8,2,0.9491625
RSI50/MOM0/MACD2/ADX35/,0.25,8,2,0.9491625
RSI50/MOM0/MACD2/ADX40/,0.25,8,2,0.9491625
RSI50/MOM0/MACD2/ADX45/,0.4,10,4,0.96395
RSI50/MOM0/MACD2/ADX50/,0.4,10,4,0.96395
RSI50/MOM0/MACD3/ADX25/,0.375,8,3,0.9670875
RSI50/MOM0/MACD3/ADX30/,0.3333,9,3,0.957588888888889
RSI50/MOM0/MACD3/ADX35/,0.4,10,4,0.96425
RSI50/MOM0/MACD3/ADX40/,0.4,10,4,0.96425
RSI50/MOM0/MACD3/ADX45/,0.5,12,6,0.974058333333333
RSI50/MOM0/MACD3/ADX50/,0.5,12,6,0.974058333333333
RSI50/MOM0/ADX25/,0.375,8,3,0.9670875
RSI50/MOM0/ADX30/,0.3333,9,3,0.957588888888889
RSI50/MOM0/ADX35/,0.4,10,4,0.96425
RSI50/MOM0/ADX40/,0.4,10,4,0.96425
RSI50/MOM0/ADX45/,0.5,12,6,0.974058333333333
RSI50/MOM0/ADX50/,0.5,12,6,0.974058333333333
RSI50/MOM0/MACD2/BBANDS0.07/,0.3333,3,1,0.953066666666667
RSI50/MACD2/BBANDS0.07/,0.3333,3,1,0.953066666666667
RSI50/MOM0/MACD3/BBANDS0.07/,0.6,5,3,0.98168
RSI50/MACD3/BBANDS0.07/,0.5,6,3,0.954283333333333
RSI50/MOM0/BBANDS0.07/,0.6,5,3,0.98168
RSI50/MOM0/MACD3/,0.5,12,6,0.974058333333333
RSI50/MOM0/,0.5,12,6,0.974058333333333
RSI40/MOM0/MACD3/BOP0.05/ADX20/,0,1,0,0.9623
RSI40/MOM0/MACD3/BOP0.05/ADX25/,0,1,0,0.9623
MOM0/MACD3/BOP0.05/ADX20/,0.25,4,1,0.970525
MOM0/MACD3/BOP0.05/ADX25/,0.2857,7,2,0.952985714285714
RSI40/MACD3/BOP0.05/ADX20/,0,1,0,0.9623
RSI40/MACD3/BOP0.05/ADX25/,0,1,0,0.9623
RSI40/MOM0/BOP0.05/ADX20/,0,1,0,0.9623
RSI40/MOM0/BOP0.05/ADX25/,0,1,0,0.9623
MOM0/BOP0.05/ADX20/,0.25,4,1,0.970525
MOM0/BOP0.05/ADX25/,0.2857,7,2,0.952985714285714
RSI40/BOP0.05/ADX20/,0,1,0,0.9623
RSI40/BOP0.05/ADX25/,0,1,0,0.9623
RSI40/MOM0/MACD2/ADX20/,0,1,0,0.9623
RSI40/MOM0/MACD2/ADX25/,0,1,0,0.9623
RSI40/MACD2/ADX20/,0,1,0,0.9623
RSI40/MACD2/ADX25/,0,1,0,0.9623
RSI40/MOM0/MACD3/BOP0.07/ADX20/,0,1,0,0.9623
RSI40/MOM0/MACD3/BOP0.07/ADX25/,0,1,0,0.9623
RSI40/MACD3/BOP0.07/ADX20/,0,1,0,0.9623
RSI40/MACD3/BOP0.07/ADX25/,0,1,0,0.9623
RSI40/MOM0/BOP0.07/ADX20/,0,1,0,0.9623
RSI40/MOM0/BOP0.07/ADX25/,0,1,0,0.9623
RSI40/BOP0.07/ADX20/,0,1,0,0.9623
RSI40/BOP0.07/ADX25/,0,1,0,0.9623
RSI40/MOM0/MACD3/ADX20/,0,1,0,0.9623
RSI40/MOM0/MACD3/ADX25/,0,1,0,0.9623
RSI40/MACD3/ADX20/,0,1,0,0.9623
RSI40/MACD3/ADX25/,0,1,0,0.9623
RSI40/MOM0/ADX20/,0,1,0,0.9623
RSI40/MOM0/ADX25/,0,1,0,0.9623
RSI40/ADX20/,0,1,0,0.9623
RSI40/ADX25/,0,1,0,0.9623
RSI50/MOM0/MACD2/ADX20/,0.2,5,1,0.96036
RSI50/MOM0/MACD0/,0.6667,9,6,0.989466666666667
RSI50/MOM0/MACD3/BOP0.07/ADX20/,0.6667,3,2,1.0027
RSI50/MOM0/MACD3/BOP0.07/ADX25/,0.6667,3,2,1.0027
RSI50/MOM0/MACD3/BOP0.07/ADX30/,0.5,4,2,0.972425
RSI50/MOM0/MACD3/BOP0.07/ADX35/,0.6,5,3,0.98278
RSI50/MOM0/MACD3/BOP0.07/ADX40/,0.6,5,3,0.98278
RSI50/MOM0/MACD3/BOP0.07/ADX45/,0.7143,7,5,0.9943
RSI50/MOM0/MACD3/BOP0.07/ADX50/,0.7143,7,5,0.9943
RSI50/MOM0/BOP0.07/ADX20/,0.6667,3,2,1.0027
RSI50/MOM0/BOP0.07/ADX25/,0.6667,3,2,1.0027
RSI50/MOM0/BOP0.07/ADX30/,0.5,4,2,0.972425
RSI50/MOM0/BOP0.07/ADX35/,0.6,5,3,0.98278
RSI50/MOM0/BOP0.07/ADX40/,0.6,5,3,0.98278
RSI50/MOM0/BOP0.07/ADX45/,0.7143,7,5,0.9943
RSI50/MOM0/BOP0.07/ADX50/,0.7143,7,5,0.9943
RSI50/MOM0/MACD3/ADX20/,0.3333,6,2,0.971133333333333
RSI50/MOM0/ADX20/,0.3333,6,2,0.971133333333333
RSI50/MOM0/MACD3/BOP0.07/,0.7143,7,5,0.9943
RSI50/MOM0/BOP0.07/,0.7143,7,5,0.9943
RSI55/MOM0/MACD3/BOP0.05/ADX30/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.05/ADX35/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.05/ADX40/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.05/ADX45/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.05/ADX50/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.03/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP0.01/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP-0.01/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP-0.03/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP-0.05/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP-0.07/,0.6667,6,4,0.97605
RSI55/MOM0/MACD0/,0.5714,7,4,0.975942857142857
RSI55/MOM0/BOP0.05/ADX30/,0.6667,3,2,0.9543
RSI55/MOM0/BOP-0.01/,0.6667,6,4,0.97605
RSI55/MOM0/BOP-0.03/,0.6667,6,4,0.97605
RSI55/MOM0/BOP-0.05/,0.6667,6,4,0.97605
RSI55/MOM0/BOP-0.07/,0.6667,6,4,0.97605
RSI55/MOM0/MACD3/BOP0.07/ADX30/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.07/ADX35/,0.8,5,4,0.98672
RSI55/MOM0/MACD3/BOP0.07/ADX40/,0.8,5,4,0.98672
RSI55/MOM0/MACD3/BOP0.07/ADX45/,0.8,5,4,0.98672
RSI55/MOM0/MACD3/BOP0.07/ADX50/,0.8,5,4,0.98672
RSI55/MOM0/MACD3/BOP0.05/,0.6667,6,4,0.97605
RSI55/MOM0/BOP0.07/ADX30/,0.6667,3,2,0.9543
RSI55/MOM0/MACD3/BOP0.07/,0.6667,6,4,0.97605
RSI45/MOM0/MACD3/BOP0.05/ADX30/,0.2,5,1,0.90408
RSI45/MOM0/MACD3/BOP0.05/ADX35/,0.2,5,1,0.90408
RSI45/MOM0/MACD3/BOP0.05/ADX40/,0.2,5,1,0.90408
RSI45/MOM0/MACD3/BOP0.05/ADX45/,0.2,5,1,0.90408
RSI45/MOM0/MACD3/BOP0.05/ADX50/,0.2,5,1,0.90408
RSI45/MOM0/BOP0.05/ADX30/,0.2,5,1,0.90408
RSI45/MOM0/BOP0.05/ADX35/,0.2,5,1,0.90408
RSI45/MOM0/BOP0.05/ADX40/,0.2,5,1,0.90408
RSI45/MOM0/BOP0.05/ADX45/,0.2,5,1,0.90408
RSI45/MOM0/BOP0.05/ADX50/,0.2,5,1,0.90408
RSI45/MOM0/MACD2/ADX30/,0.2,5,1,0.90408
RSI45/MOM0/MACD2/ADX35/,0.2,5,1,0.90408
RSI45/MOM0/MACD2/ADX40/,0.2,5,1,0.90408
RSI45/MOM0/MACD2/ADX45/,0.2,5,1,0.90408
RSI45/MOM0/MACD2/ADX50/,0.2,5,1,0.90408
RSI30/MOM0/MACD3/BOP0.05/ADX50/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP0.03/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP0.01/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP-0.01/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP-0.03/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP-0.05/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD3/BOP-0.07/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD2/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD1/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD0/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD-1/,0.6667,3,2,1.08346666666667
RSI30/MOM0/MACD-2/,1,2,2,1.1917
RSI30/MOM0/MACD-3/,1,1,1,1.3987
MOM0/MACD-2/,0.75,4,3,1.0714
MOM0/MACD-3/,0.6667,3,2,1.1003
RSI30/MACD3/BOP0.05/ADX50/,0.6667,3,2,1.08346666666667
RSI30/MACD3/BOP0.03/,0.6667,3,2,1.08346666666667
RSI30/MACD3/BOP0.01/,0.6667,3,2,1.08346666666667
RSI30/MACD3/BOP-0.01/,0.6667,3,2,1.08346666666667
RSI30/MACD3/BOP-0.03/,0.6667,3,2,1.08346666666667
RSI30/MACD3/BOP-0.05/,0.6667,3,2,1.08346666666667
