Test Name, Success%, Total, Success 
BOP0.05/ADX25/,1,3,3
RSI60/BOP0.05/BBANDS0.07/,1,1,1
RSI60/BBANDS0.07/,1,1,1
RSI60/BOP0.05/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX25/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX30/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX35/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX40/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX45/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/ADX50/,1,1,1
RSI40/MOM0/MACD0/BOP0.01/,1,1,1
RSI40/MOM0/MACD0/BOP-0.01/,1,1,1
RSI40/MOM0/MACD0/BOP-0.03/,1,1,1
RSI40/MOM0/MACD0/BOP-0.05/,1,1,1
MOM0/MACD0/BOP0.03/ADX25/,1,2,2
RSI40/MACD0/BOP0.03/ADX25/,1,1,1
RSI40/MACD0/BOP0.03/ADX30/,1,1,1
RSI40/MACD0/BOP0.03/ADX35/,1,1,1
RSI40/MACD0/BOP0.03/ADX40/,1,1,1
RSI40/MACD0/BOP0.03/ADX45/,1,1,1
RSI40/MACD0/BOP0.03/ADX50/,1,1,1
RSI40/MACD0/BOP0.01/,1,1,1
RSI40/MACD0/BOP-0.01/,1,1,1
RSI40/MACD0/BOP-0.03/,1,1,1
RSI40/MACD0/BOP-0.05/,1,1,1
MACD0/BOP0.03/ADX25/,1,2,2
RSI40/MOM0/BOP0.03/ADX25/,1,1,1
RSI40/MOM0/BOP0.03/ADX30/,1,1,1
RSI40/MOM0/BOP0.03/ADX35/,1,1,1
RSI40/MOM0/BOP0.03/ADX40/,1,1,1
RSI40/MOM0/BOP0.03/ADX45/,1,1,1
RSI40/MOM0/BOP0.03/ADX50/,1,1,1
RSI40/MOM0/BOP0.01/,1,1,1
RSI40/MOM0/BOP-0.01/,1,1,1
RSI40/MOM0/BOP-0.03/,1,1,1
RSI40/MOM0/BOP-0.05/,1,1,1
MOM0/BOP0.03/ADX25/,1,2,2
RSI40/BOP0.03/ADX25/,1,1,1
RSI40/BOP0.03/ADX30/,1,1,1
RSI40/BOP0.03/ADX35/,1,1,1
RSI40/BOP0.03/ADX40/,1,1,1
RSI40/BOP0.03/ADX45/,1,1,1
RSI40/BOP0.03/ADX50/,1,1,1
RSI40/BOP0.01/,1,1,1
RSI40/BOP-0.01/,1,1,1
RSI40/BOP-0.03/,1,1,1
RSI40/BOP-0.05/,1,1,1
BOP0.03/ADX25/,1,2,2
RSI45/ADX25/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,1,1
RSI40/MOM0/MACD0/BOP0.03/,1,1,1
MOM0/MACD0/BOP0.05/ADX25/,1,2,2
RSI40/MACD0/BOP0.05/ADX25/,1,1,1
RSI40/MACD0/BOP0.05/ADX30/,1,1,1
RSI40/MACD0/BOP0.05/ADX35/,1,1,1
RSI40/MACD0/BOP0.05/ADX40/,1,1,1
RSI40/MACD0/BOP0.05/ADX45/,1,1,1
RSI40/MACD0/BOP0.05/ADX50/,1,1,1
RSI40/MACD0/BOP0.03/,1,1,1
MACD0/BOP0.05/ADX25/,1,2,2
RSI40/MOM0/BOP0.05/ADX25/,1,1,1
RSI40/MOM0/BOP0.05/ADX30/,1,1,1
RSI40/MOM0/BOP0.05/ADX35/,1,1,1
RSI40/MOM0/BOP0.05/ADX40/,1,1,1
RSI40/MOM0/BOP0.05/ADX45/,1,1,1
RSI40/MOM0/BOP0.05/ADX50/,1,1,1
RSI40/MOM0/BOP0.03/,1,1,1
MOM0/BOP0.05/ADX25/,1,2,2
RSI40/BOP0.05/ADX25/,1,1,1
RSI40/BOP0.05/ADX30/,1,1,1
RSI40/BOP0.05/ADX35/,1,1,1
RSI40/BOP0.05/ADX40/,1,1,1
RSI40/BOP0.05/ADX45/,1,1,1
RSI40/BOP0.05/ADX50/,1,1,1
RSI40/BOP0.03/,1,1,1
RSI40/MOM0/MACD0/ADX25/,1,1,1
RSI40/MOM0/MACD0/ADX30/,1,1,1
RSI40/MOM0/MACD0/ADX35/,1,1,1
RSI40/MOM0/MACD0/ADX40/,1,1,1
RSI40/MOM0/MACD0/ADX45/,1,1,1
RSI40/MOM0/MACD0/ADX50/,1,1,1
MOM0/MACD0/ADX25/,1,2,2
RSI40/MACD0/ADX25/,1,1,1
RSI40/MACD0/ADX30/,1,1,1
RSI40/MACD0/ADX35/,1,1,1
RSI40/MACD0/ADX40/,1,1,1
RSI40/MACD0/ADX45/,1,1,1
RSI40/MACD0/ADX50/,1,1,1
MACD0/ADX25/,1,2,2
RSI40/MOM0/ADX25/,1,1,1
RSI40/MOM0/ADX30/,1,1,1
RSI40/MOM0/ADX35/,1,1,1
RSI40/MOM0/ADX40/,1,1,1
RSI40/MOM0/ADX45/,1,1,1
RSI40/MOM0/ADX50/,1,1,1
MOM0/ADX25/,1,2,2
RSI40/ADX25/,1,1,1
RSI40/ADX30/,1,1,1
RSI40/ADX35/,1,1,1
RSI40/ADX40/,1,1,1
RSI40/ADX45/,1,1,1
RSI40/ADX50/,1,1,1
RSI40/MOM0/MACD0/BOP0.05/,1,1,1
RSI40/MACD0/BOP0.05/,1,1,1
RSI40/MOM0/BOP0.05/,1,1,1
RSI40/BOP0.05/,1,1,1
RSI40/MOM0/MACD0/,1,1,1
RSI40/MACD0/,1,1,1
RSI40/MOM0/,1,1,1
RSI40/,1,1,1
RSI55/ADX25/,1,2,2
RSI55/ADX30/,1,2,2
RSI55/ADX35/,1,2,2
RSI55/ADX40/,1,2,2
RSI55/ADX45/,1,2,2
RSI55/ADX50/,1,2,2
RSI50/MOM0/MACD0/BOP0.03/ADX20/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX25/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX30/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX35/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX40/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX45/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/ADX50/,1,1,1
RSI50/MOM0/MACD0/BOP0.01/,1,1,1
RSI50/MOM0/MACD0/BOP-0.01/,1,1,1
RSI50/MOM0/MACD0/BOP-0.03/,1,1,1
RSI50/MOM0/MACD0/BOP-0.05/,1,1,1
MOM0/MACD0/BOP0.03/ADX20/,1,1,1
RSI50/MACD0/BOP0.03/ADX20/,1,1,1
RSI50/MACD0/BOP0.03/ADX25/,1,1,1
RSI50/MACD0/BOP0.03/ADX30/,1,1,1
RSI50/MACD0/BOP0.03/ADX35/,1,1,1
RSI50/MACD0/BOP0.03/ADX40/,1,1,1
RSI50/MACD0/BOP0.03/ADX45/,1,1,1
RSI50/MACD0/BOP0.03/ADX50/,1,1,1
RSI50/MACD0/BOP0.01/,1,1,1
RSI50/MACD0/BOP-0.01/,1,1,1
RSI50/MACD0/BOP-0.03/,1,1,1
RSI50/MACD0/BOP-0.05/,1,1,1
MACD0/BOP0.03/ADX20/,1,1,1
RSI50/MOM0/BOP0.03/ADX20/,1,1,1
RSI50/MOM0/BOP0.03/ADX25/,1,1,1
RSI50/MOM0/BOP0.03/ADX30/,1,1,1
RSI50/MOM0/BOP0.03/ADX35/,1,1,1
RSI50/MOM0/BOP0.03/ADX40/,1,1,1
RSI50/MOM0/BOP0.03/ADX45/,1,1,1
RSI50/MOM0/BOP0.03/ADX50/,1,1,1
RSI50/MOM0/BOP0.01/,1,1,1
RSI50/MOM0/BOP-0.01/,1,1,1
RSI50/MOM0/BOP-0.03/,1,1,1
RSI50/MOM0/BOP-0.05/,1,1,1
MOM0/BOP0.03/ADX20/,1,1,1
RSI50/BOP0.03/ADX20/,1,1,1
RSI50/BOP0.03/ADX25/,1,1,1
RSI50/BOP0.03/ADX30/,1,1,1
RSI50/BOP0.03/ADX35/,1,1,1
RSI50/BOP0.03/ADX40/,1,1,1
RSI50/BOP0.03/ADX45/,1,1,1
RSI50/BOP0.03/ADX50/,1,1,1
RSI50/BOP0.01/,1,1,1
RSI50/BOP-0.01/,1,1,1
RSI50/BOP-0.03/,1,1,1
RSI50/BOP-0.05/,1,1,1
BOP0.03/ADX20/,1,1,1
RSI55/ADX20/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX20/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX25/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX30/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX35/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX40/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX45/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/ADX50/,1,1,1
RSI50/MOM0/MACD0/BOP0.03/,1,1,1
MOM0/MACD0/BOP0.05/ADX20/,1,1,1
RSI50/MACD0/BOP0.05/ADX20/,1,1,1
RSI50/MACD0/BOP0.05/ADX25/,1,1,1
RSI50/MACD0/BOP0.05/ADX30/,1,1,1
RSI50/MACD0/BOP0.05/ADX35/,1,1,1
RSI50/MACD0/BOP0.05/ADX40/,1,1,1
RSI50/MACD0/BOP0.05/ADX45/,1,1,1
RSI50/MACD0/BOP0.05/ADX50/,1,1,1
RSI50/MACD0/BOP0.03/,1,1,1
MACD0/BOP0.05/ADX20/,1,1,1
RSI50/MOM0/BOP0.05/ADX20/,1,1,1
RSI50/MOM0/BOP0.05/ADX25/,1,1,1
RSI50/MOM0/BOP0.05/ADX30/,1,1,1
RSI50/MOM0/BOP0.05/ADX35/,1,1,1
RSI50/MOM0/BOP0.05/ADX40/,1,1,1
RSI50/MOM0/BOP0.05/ADX45/,1,1,1
RSI50/MOM0/BOP0.05/ADX50/,1,1,1
RSI50/MOM0/BOP0.03/,1,1,1
MOM0/BOP0.05/ADX20/,1,1,1
RSI50/BOP0.05/ADX20/,1,1,1
RSI50/BOP0.05/ADX25/,1,1,1
RSI50/BOP0.05/ADX30/,1,1,1
RSI50/BOP0.05/ADX35/,1,1,1
RSI50/BOP0.05/ADX40/,1,1,1
RSI50/BOP0.05/ADX45/,1,1,1
RSI50/BOP0.05/ADX50/,1,1,1
RSI50/BOP0.03/,1,1,1
RSI50/MOM0/MACD0/ADX20/,1,1,1
RSI50/MOM0/MACD0/ADX25/,1,1,1
RSI50/MOM0/MACD0/ADX30/,1,1,1
RSI50/MOM0/MACD0/ADX35/,1,1,1
RSI50/MOM0/MACD0/ADX40/,1,1,1
RSI50/MOM0/MACD0/ADX45/,1,1,1
RSI50/MOM0/MACD0/ADX50/,1,1,1
MOM0/MACD0/ADX20/,1,1,1
RSI50/MACD0/ADX20/,1,1,1
RSI50/MACD0/ADX25/,1,1,1
RSI50/MACD0/ADX30/,1,1,1
RSI50/MACD0/ADX35/,1,1,1
RSI50/MACD0/ADX40/,1,1,1
RSI50/MACD0/ADX45/,1,1,1
RSI50/MACD0/ADX50/,1,1,1
MACD0/ADX20/,1,1,1
RSI50/MOM0/ADX20/,1,1,1
RSI50/MOM0/ADX25/,1,1,1
RSI50/MOM0/ADX30/,1,1,1
RSI50/MOM0/ADX35/,1,1,1
RSI50/MOM0/ADX40/,1,1,1
RSI50/MOM0/ADX45/,1,1,1
RSI50/MOM0/ADX50/,1,1,1
MOM0/ADX20/,1,1,1
RSI50/ADX20/,1,1,1
RSI50/ADX25/,1,1,1
RSI50/MOM0/MACD0/BOP0.05/,1,1,1
RSI50/MACD0/BOP0.05/,1,1,1
RSI50/MOM0/BOP0.05/,1,1,1
RSI50/BOP0.05/,1,1,1
RSI50/MOM0/MACD0/,1,1,1
RSI50/MACD0/,1,1,1
RSI50/MOM0/,1,1,1
Default,0.6667,21,14
