Test Name, September17, October17, November17, December17, Janurary18, Feburary18, Average%, Average Symbols
BOP0.05/BBANDS0.07/ADX25/,0.6364,0.625,1,0.5333,0.5,0,0.5491,5.33
BOP0.05/BBANDS0.07/ADX30/,0.6818,0.6667,1,0.5789,0.4848,0,0.5687,8.5
BOP0.05/BBANDS0.07/ADX35/,0.7083,0.7222,1,0.5217,0.525,0,0.5795,10.67
BOP0.05/BBANDS0.07/ADX40/,0.7241,0.6957,1,0.5,0.5556,0,0.5792,13
BOP0.05/BBANDS0.07/ADX45/,0.7241,0.6538,1,0.5,0.5625,0,0.5734,13.83
BOP0.05/BBANDS0.07/ADX50/,0.7273,0.6429,1,0.5,0.5769,0,0.5745,15.33
BOP0.05/BBANDS0.06/,0.75,0.55,1,0.4688,0.6875,0,0.576,13.83
BOP0.05/BBANDS0.05/,0.6842,0.6429,1,0.4167,0.6765,0,0.5701,9.67
BOP0.05/BBANDS0.04/,0.6667,0.6667,1,0.4667,0.75,0,0.5917,6
RSI50/MOM0/MACD0/BBANDS0.07/ADX20/,1,1,0,0.6667,1,0,0.6111,0.83
RSI50/MOM0/MACD0/BBANDS0.07/ADX25/,1,1,0,0.75,1,0,0.625,1.67
RSI50/MOM0/MACD0/BBANDS0.07/ADX30/,1,1,0,0.75,1,0,0.625,1.83
RSI50/MOM0/MACD0/BBANDS0.07/ADX35/,1,1,0,0.75,1,0,0.625,2.17
RSI50/MOM0/MACD0/BBANDS0.07/ADX40/,1,1,0,0.6,1,0,0.6,2.33
RSI50/MOM0/MACD0/BBANDS0.07/ADX45/,1,1,0,0.6,1,0,0.6,2.33
RSI50/MOM0/MACD0/BBANDS0.07/ADX50/,1,1,0,0.6,1,0,0.6,2.33
RSI50/MOM0/MACD0/BBANDS0.06/,0.5,1,0,0.6,1,0,0.5167,1.83
RSI50/MOM0/MACD0/BBANDS0.05/,0,1,0,0.6,1,0,0.4333,1.5
RSI50/MOM0/MACD0/BBANDS0.04/,0,1,0,0.75,1,0,0.4583,1.17
MOM0/MACD0/BBANDS0.07/ADX20/,0.75,0.5,0,0.6,0.5,0,0.3917,1.83
MOM0/MACD0/BBANDS0.07/ADX25/,0.75,0.5,0,0.6667,0.6923,0,0.4348,3.17
MOM0/MACD0/BBANDS0.07/ADX30/,0.8,0.5714,0,0.6667,0.7059,0,0.4573,4.67
MOM0/MACD0/BBANDS0.07/ADX35/,0.8333,0.6364,0,0.6667,0.7368,0,0.4789,5.83
MOM0/MACD0/BBANDS0.07/ADX40/,0.8,0.6667,0,0.5714,0.7273,0,0.4609,6.67
MOM0/MACD0/BBANDS0.07/ADX45/,0.8,0.6667,0,0.5714,0.7273,0,0.4609,6.67
MOM0/MACD0/BBANDS0.07/ADX50/,0.8125,0.6923,0,0.5714,0.7273,0,0.4672,7
MOM0/MACD0/BBANDS0.06/,0.8462,0.5,0,0.5714,0.8667,0,0.464,5.17
MOM0/MACD0/BBANDS0.05/,0.8571,0.5,0,0.5714,0.9,0,0.4714,3.5
MOM0/MACD0/BBANDS0.04/,0.6667,1,0,0.8,0.75,0,0.5361,1.83
RSI50/MACD0/BBANDS0.07/ADX20/,1,1,0,0.5,1,0,0.5833,1.33
RSI50/MACD0/BBANDS0.07/ADX25/,1,1,0,0.6667,0.5556,0,0.537,2.33
RSI50/MACD0/BBANDS0.07/ADX30/,0.75,1,0,0.6667,0.6364,0,0.5088,2.67
RSI50/MACD0/BBANDS0.07/ADX35/,0.8,1,0,0.6667,0.6154,0,0.5137,3.17
RSI50/MACD0/BBANDS0.07/ADX40/,0.8,0.75,0,0.5714,0.7059,0,0.4712,3.83
RSI50/MACD0/BBANDS0.07/ADX45/,0.8,0.75,0,0.5,0.7059,0,0.4593,3.83
RSI50/MACD0/BBANDS0.07/ADX50/,0.8,0.75,0,0.5,0.7059,0,0.4593,3.83
RSI50/MACD0/BBANDS0.06/,0.75,0.6667,0,0.5,0.7143,0,0.4385,3.17
RSI50/MACD0/BBANDS0.05/,0,1,0,0.4286,0.7273,0,0.3593,2.17
RSI50/MACD0/BBANDS0.04/,0,1,0,0.6,0.8571,0,0.4095,1.83
MACD0/BBANDS0.07/ADX20/,0.8571,0.6,0,0.375,0.5714,0,0.4006,2.67
MACD0/BBANDS0.07/ADX25/,0.75,0.5714,0,0.5385,0.5714,0,0.4052,4.83
MACD0/BBANDS0.07/ADX30/,0.75,0.6667,0,0.5,0.6154,0,0.422,7
MACD0/BBANDS0.07/ADX35/,0.7778,0.6923,0,0.4737,0.6452,0,0.4315,8.67
MACD0/BBANDS0.07/ADX40/,0.7727,0.6667,0,0.4762,0.6757,0,0.4319,10.33
MACD0/BBANDS0.07/ADX45/,0.7727,0.6667,0,0.4545,0.6757,0,0.4283,10.33
MACD0/BBANDS0.07/ADX50/,0.7917,0.6875,0,0.4545,0.6842,0,0.4363,11
MACD0/BBANDS0.06/,0.8889,0.5,0,0.4706,0.7586,0,0.4364,8.5
MACD0/BBANDS0.05/,0.8889,0.5714,0,0.3846,0.7895,0,0.4391,5.33
MACD0/BBANDS0.04/,0.75,0.8,0,0.5,0.8,0,0.475,3.17
RSI50/MOM0/BBANDS0.07/ADX20/,1,0.5,0,0.6667,1,0,0.5278,0.83
RSI50/MOM0/BBANDS0.07/ADX25/,1,0.5,0,0.75,1,0,0.5417,1.67
RSI50/MOM0/BBANDS0.07/ADX30/,1,0.5,0,0.75,0.8333,0,0.5139,1.83
RSI50/MOM0/BBANDS0.07/ADX35/,1,0.6,0,0.75,0.8333,0,0.5306,2.17
RSI50/MOM0/BBANDS0.07/ADX40/,1,0.6,0,0.6,0.8571,0,0.5095,2.33
RSI50/MOM0/BBANDS0.07/ADX45/,1,0.6,0,0.6,0.8571,0,0.5095,2.33
RSI50/MOM0/BBANDS0.07/ADX50/,1,0.6,0,0.6,0.8571,0,0.5095,2.33
RSI50/MOM0/BBANDS0.06/,0.5,0.5,0,0.6,1,0,0.4333,1.83
RSI50/MOM0/BBANDS0.05/,0,0.5,0,0.6,1,0,0.35,1.5
RSI50/MOM0/BBANDS0.04/,0,0.5,0,0.75,1,0,0.375,1.17
MOM0/BBANDS0.07/ADX20/,0.8,0.3333,0,0.6,0.5,0,0.3722,2
MOM0/BBANDS0.07/ADX25/,0.625,0.4,0,0.75,0.6923,0,0.4112,4
MOM0/BBANDS0.07/ADX30/,0.7143,0.5,0,0.8182,0.6,0,0.4388,6.33
MOM0/BBANDS0.07/ADX35/,0.7778,0.5789,0,0.75,0.6087,0,0.4526,8
MOM0/BBANDS0.07/ADX40/,0.7619,0.64,1,0.6471,0.5926,0,0.6069,10
MOM0/BBANDS0.07/ADX45/,0.7619,0.6552,1,0.6667,0.6207,0,0.6174,11
MOM0/BBANDS0.07/ADX50/,0.7727,0.6774,1,0.6667,0.6333,0,0.625,12
MOM0/BBANDS0.06/,0.7895,0.6667,0.5,0.65,0.75,0,0.5594,10.5
MOM0/BBANDS0.05/,0.7692,0.6842,0.5,0.5882,0.7647,0,0.551,7.83
MOM0/BBANDS0.04/,0.7143,0.7333,0.5,0.6667,0.75,0,0.5607,5.17
RSI50/BBANDS0.07/ADX20/,1,0.5,0,0.5,1,0,0.5,1.33
RSI50/BBANDS0.07/ADX25/,1,0.5,0,0.6667,0.6,0,0.4611,2.5
RSI50/BBANDS0.07/ADX30/,0.75,0.6,0,0.7143,0.5714,0,0.4393,3.17
RSI50/BBANDS0.07/ADX35/,0.8,0.6667,0,0.7143,0.5294,0,0.4517,3.67
RSI50/BBANDS0.07/ADX40/,0.8,0.5714,0,0.625,0.6364,0,0.4388,4.5
RSI50/BBANDS0.07/ADX45/,0.8,0.5714,0,0.5556,0.6364,0,0.4272,4.5
RSI50/BBANDS0.07/ADX50/,0.8,0.5714,0,0.5556,0.6364,0,0.4272,4.5
RSI50/BBANDS0.06/,0.75,0.5,0,0.5556,0.6667,0,0.412,3.83
RSI50/BBANDS0.05/,0,0.6,0,0.5,0.7143,0,0.3024,2.83
RSI50/BBANDS0.04/,0,0.6,0,0.6,0.8,0,0.3333,2.33
BBANDS0.07/ADX20/,0.8889,0.3846,1,0.3333,0.4545,0,0.5102,4
BBANDS0.07/ADX25/,0.6875,0.3478,1,0.5926,0.4194,1,0.6746,8.33
BBANDS0.07/ADX30/,0.7,0.4545,1,0.6053,0.4255,0.5,0.6142,13.5
BBANDS0.04/,0.6429,0.64,0.6667,0.5455,0.6774,0,0.5288,10
RSI50/MOM0/MACD0/BOP0.05/ADX20/,0.6667,0.5,1,0.75,0.6667,0,0.5972,1.5
RSI50/MOM0/MACD0/BOP0.05/ADX25/,0.75,0.5,1,0.8333,0.7143,0,0.6329,2.5
RSI50/MOM0/MACD0/BOP0.05/ADX30/,0.8,0.3333,1,0.8333,0.7,0,0.6111,3
RSI50/MOM0/MACD0/BOP0.05/ADX35/,0.8,0.5,1,0.8333,0.6667,0,0.6333,3.33
RSI50/MOM0/MACD0/BOP0.05/ADX40/,0.8,0.5,1,0.625,0.6923,0,0.6029,3.5
RSI50/MOM0/MACD0/BOP0.05/ADX45/,0.8,0.6667,1,0.625,0.6667,0,0.6264,4
RSI50/MOM0/MACD0/BOP0.05/ADX50/,0.8,0.6667,1,0.625,0.6667,0,0.6264,4
MOM0/MACD0/BOP0.05/ADX20/,0.8462,0.25,1,0.7143,0.4444,0,0.5425,4.5
MOM0/MACD0/BOP0.05/ADX25/,0.8947,0.1818,1,0.6364,0.5333,0,0.541,7.33
MOM0/MACD0/BOP0.05/ADX30/,0.8929,0.3333,1,0.6154,0.5854,0.1667,0.599,11.33
RSI50/MACD0/BOP0.05/ADX20/,0.8333,0.3333,1,0.6,0.6,0,0.5611,2.17
RSI50/MACD0/BOP0.05/ADX25/,0.8182,0.2,1,0.625,0.5,0,0.5239,3.83
RSI50/MACD0/BOP0.05/ADX30/,0.8,0.1667,1,0.625,0.6364,0,0.538,5.5
RSI50/MACD0/BOP0.05/ADX35/,0.8125,0.2857,1,0.625,0.6154,0,0.5564,6.17
RSI50/MACD0/BOP0.05/ADX40/,0.8125,0.25,1,0.5455,0.6207,0,0.5381,6.67
RSI50/MACD0/BOP0.05/ADX45/,0.8125,0.4,1,0.5,0.6129,0,0.5542,7.17
RSI50/MACD0/BOP0.05/ADX50/,0.8125,0.4,1,0.5,0.6129,0,0.5542,7.17
MACD0/BOP0.05/ADX20/,0.9,0.2727,1,0.5,0.45,0,0.5204,6
MACD0/BOP0.05/ADX25/,0.9118,0.2778,1,0.5,0.5,0,0.5316,11.33
MACD0/BOP0.05/ADX30/,0.8958,0.3571,1,0.5,0.6,0.1429,0.5826,17.5
RSI50/MOM0/BOP0.05/ADX20/,0.6667,0.5,1,0.75,0.6667,0,0.5972,1.5
RSI50/MOM0/BOP0.05/ADX25/,0.75,0.5,1,0.8333,0.7143,0,0.6329,2.5
RSI50/MOM0/BOP0.05/ADX30/,0.8,0.3333,1,0.8571,0.6364,0,0.6045,3.17
RSI50/MOM0/BOP0.05/ADX35/,0.8,0.5,1,0.8571,0.6154,0,0.6288,3.5
RSI50/MOM0/BOP0.05/ADX40/,0.8,0.5,1,0.6667,0.6429,0,0.6016,3.67
RSI50/MOM0/BOP0.05/ADX45/,0.8,0.6667,1,0.6667,0.625,0,0.6264,4.17
RSI50/MOM0/BOP0.05/ADX50/,0.8,0.6667,1,0.6667,0.625,0,0.6264,4.17
MOM0/BOP0.05/ADX20/,0.8667,0.25,1,0.7143,0.4444,0.3333,0.6014,5
MOM0/BOP0.05/ADX25/,0.8,0.25,1,0.6667,0.5333,0.2,0.575,8.33
MOM0/BOP0.05/ADX30/,0.8235,0.4,1,0.6471,0.5556,0.2857,0.6186,13.17
RSI50/BOP0.05/ADX20/,0.8333,0.3333,1,0.6,0.6,1,0.7278,2.33
RSI50/BOP0.05/ADX25/,0.8182,0.2,1,0.625,0.5333,0.5,0.6128,4.17
RSI50/BOP0.05/ADX30/,0.8,0.1667,1,0.7,0.64,0.3333,0.6067,6.33
RSI50/BOP0.05/ADX35/,0.8125,0.2857,1,0.7,0.6207,0.3333,0.6254,7
RSI50/BOP0.05/ADX40/,0.8125,0.25,1,0.6154,0.6364,0.3333,0.6079,7.67
RSI50/BOP0.05/ADX45/,0.8125,0.4,1,0.5714,0.6286,0.25,0.6104,8.17
RSI50/BOP0.05/ADX50/,0.8125,0.4545,1,0.5714,0.6286,0.25,0.6195,8.33
BOP0.05/ADX20/,0.8519,0.3077,1,0.5,0.4545,0.3333,0.5746,8
BOP0.05/ADX25/,0.8085,0.3636,1,0.5185,0.5,0.2,0.5651,14.5
BOP0.05/ADX30/,0.8182,0.4444,1,0.5526,0.5823,0.2222,0.6033,23.83
RSI50/MOM0/MACD0/ADX20/,0.6667,0.5,1,0.75,0.6667,0,0.5972,1.67
RSI50/MOM0/MACD0/ADX25/,0.75,0.6,1,0.7143,0.7143,0,0.6298,2.83
RSI50/MOM0/MACD0/ADX30/,0.8,0.5,1,0.7143,0.7,0,0.619,3.33
RSI50/MOM0/MACD0/ADX35/,0.8333,0.5714,1,0.7143,0.6667,0.3333,0.6865,4
RSI50/MOM0/MACD0/ADX40/,0.8333,0.5714,1,0.5556,0.6923,0.3333,0.6643,4.17
RSI50/MOM0/MACD0/ADX45/,0.8333,0.6667,1,0.5556,0.6667,0.25,0.662,4.67
RSI50/MOM0/MACD0/ADX50/,0.8333,0.6667,1,0.5556,0.6667,0.25,0.662,4.67
MOM0/MACD0/ADX20/,0.8462,0.3,1,0.7143,0.4444,0,0.5508,4.67
MOM0/MACD0/ADX25/,0.8947,0.2667,1,0.6154,0.5,0,0.5461,7.83
MOM0/MACD0/ADX30/,0.8929,0.36,1,0.6,0.5581,0.1667,0.5963,11.83
RSI50/MACD0/ADX20/,0.8333,0.4,1,0.6,0.6667,0,0.5833,2.5
RSI50/MACD0/ADX25/,0.8333,0.375,1,0.6364,0.5333,0,0.563,4.83
RSI50/MACD0/ADX30/,0.8125,0.3,1,0.6364,0.6522,0,0.5668,6.5
RSI50/MACD0/ADX35/,0.8333,0.3333,1,0.6364,0.6429,0.3333,0.6299,7.67
RSI50/MACD0/ADX40/,0.8421,0.3077,1,0.5714,0.6667,0.3333,0.6202,8.67
RSI50/MACD0/ADX45/,0.8421,0.4,1,0.5333,0.6571,0.25,0.6138,9.17
RSI50/MACD0/ADX50/,0.8421,0.4,1,0.5333,0.6571,0.25,0.6138,9.17
MACD0/ADX20/,0.9048,0.3077,1,0.5,0.4762,0,0.5314,6.67
MACD0/ADX25/,0.8919,0.3043,1,0.56,0.5,0,0.5427,13.17
MACD0/ADX30/,0.8846,0.3714,1,0.5312,0.5938,0.1429,0.5873,19.67
RSI50/MOM0/ADX20/,0.6667,0.3333,1,0.75,0.6667,0,0.5694,1.67
RSI50/MOM0/ADX25/,0.75,0.375,1,0.7143,0.75,0,0.5982,3
RSI50/MOM0/ADX30/,0.8,0.3333,1,0.75,0.6667,0,0.5917,3.67
RSI50/MOM0/ADX35/,0.8333,0.4,1,0.75,0.6429,0.3333,0.6599,4.33
RSI50/MOM0/ADX40/,0.8333,0.4,1,0.6,0.6667,0.3333,0.6389,4.5
RSI50/MOM0/ADX45/,0.8333,0.5,1,0.6,0.6471,0.25,0.6384,5
RSI50/MOM0/ADX50/,0.8333,0.5,1,0.6,0.6471,0.25,0.6384,5
MOM0/ADX20/,0.8667,0.2308,1,0.7143,0.4444,0.3333,0.5983,5.17
MOM0/ADX25/,0.8,0.25,1,0.6667,0.5152,0.2,0.572,9.17
MOM0/ADX30/,0.8235,0.3636,1,0.7083,0.5417,0.2857,0.6205,14.67
RSI50/ADX20/,0.8889,0.3,1,0.6667,0.6364,1,0.7487,4
RSI50/ADX25/,0.8824,0.2778,1,0.6429,0.6154,0.3333,0.6253,7.83
RSI50/ADX30/,0.8571,0.3043,1,0.6471,0.6486,0.25,0.6178,10.5
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.5,1,0,0.6,1,0,0.5167,2
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.7647,0.7273,0,0.5714,0.7391,0,0.4671,7
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.6,0.6667,0,0.4286,0.6667,0,0.3937,3
MACD0/BOP0.05/BBANDS0.07/,0.7826,0.6429,0,0.4444,0.6667,0,0.4228,9.83
RSI50/MOM0/BOP0.05/BBANDS0.07/,0.5,1,0,0.6,0.8571,0,0.4928,2
MOM0/BOP0.05/BBANDS0.07/,0.7273,0.6818,1,0.6471,0.6562,0,0.6187,10.67
RSI50/BOP0.05/BBANDS0.07/,0.6,0.6667,0,0.5,0.6471,0,0.4023,3.33
BOP0.05/BBANDS0.07/,0.7297,0.6,1,0.5122,0.629,0,0.5785,18
RSI50/MOM0/MACD0/BBANDS0.07/,0.6667,1,0,0.6,1,0,0.5444,2.33
MOM0/MACD0/BBANDS0.07/,0.7778,0.6923,0,0.5714,0.7391,0,0.4634,7.33
RSI50/MACD0/BBANDS0.07/,0.6667,0.75,0,0.5,0.7059,0,0.4371,3.83
MACD0/BBANDS0.07/,0.7692,0.6471,0,0.4783,0.6923,0,0.4312,11.5
RSI50/MOM0/BBANDS0.07/,0.6667,0.6,0,0.6,0.8571,0,0.454,2.33
MOM0/BBANDS0.07/,0.75,0.6765,0.5,0.6818,0.6471,0,0.5426,13.17
RSI50/BBANDS0.07/,0.6667,0.5714,0,0.5556,0.6364,0,0.405,4.5
RSI50/MOM0/MACD0/BOP0.05/,0.5714,0.6667,1,0.6667,0.6667,0,0.5953,4.17
RSI50/MACD0/BOP0.05/,0.7368,0.4,1,0.5385,0.6129,0,0.548,7.5
RSI50/MOM0/BOP0.05/,0.5714,0.6667,1,0.7,0.625,0,0.5939,4.33
RSI50/BOP0.05/,0.7368,0.4545,1,0.6,0.6286,0.25,0.6116,8.67
RSI50/MOM0/MACD0/,0.625,0.6667,1,0.6,0.6667,0.25,0.6347,4.83
RSI50/MACD0/,0.7727,0.4,1,0.5625,0.6571,0.25,0.607,9.5
RSI50/MOM0/,0.625,0.5,1,0.6364,0.6471,0.25,0.6098,5.17
RSI60/MOM0/MACD0/BOP0.03/ADX30/,1,0,0,1,0,0,0.3333,0.33
RSI60/MOM0/MACD0/BOP0.03/ADX35/,1,0,0,1,0,0,0.3333,0.33
RSI60/MOM0/MACD0/BOP0.03/ADX40/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.03/ADX45/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.03/ADX50/,1,1,0,1,0,0,0.5,0.5
RSI60/MOM0/MACD0/BOP0.01/,1,1,0,1,0.3333,0,0.5556,1.17
RSI60/MOM0/MACD0/BOP-0.01/,1,1,0,1,0.3333,0,0.5556,1.17
RSI60/MOM0/MACD0/BOP-0.03/,1,1,0,1,0.3333,0,0.5556,1.17
RSI60/MOM0/MACD0/BOP-0.05/,1,1,0,1,0.3333,0,0.5556,1.17
MOM0/MACD0/BOP0.03/ADX30/,0.9444,0.25,1,0.5714,0.5,0.1667,0.5721,6.83
RSI60/MACD0/BOP0.03/ADX30/,1,0.6667,0,0.3333,0.8,0,0.4667,2.5
RSI60/MACD0/BOP0.03/ADX35/,1,0.6667,0,0.3333,0.875,0,0.4792,3
RSI60/MACD0/BOP0.03/ADX40/,1,0.75,0,0.25,0.8889,0,0.4815,3.33
RSI60/MACD0/BOP0.03/ADX45/,1,0.75,0,0.25,0.8889,0,0.4815,3.33
RSI60/MACD0/BOP0.03/ADX50/,1,0.75,0,0.25,0.8889,0,0.4815,3.33
RSI60/MACD0/BOP0.01/,1,0.7143,0,0.3636,0.75,0,0.4713,5.5
RSI60/MACD0/BOP-0.01/,1,0.7143,0,0.3636,0.75,0,0.4713,5.5
RSI60/MACD0/BOP-0.03/,1,0.8333,0,0.3,0.75,0,0.4806,5.33
RSI60/MACD0/BOP-0.05/,1,0.8,0,0.3333,0.75,0,0.4806,5.17
MACD0/BOP0.03/ADX30/,0.9412,0.2857,1,0.4545,0.6,0.1667,0.5747,11.33
RSI60/MOM0/BOP0.03/ADX30/,0.5,0,0,0.5,0,0,0.1667,0.33
RSI60/MOM0/BOP0.03/ADX35/,0.5,0,0,0.5,0.5,0,0.25,0.5
RSI60/MOM0/BOP0.03/ADX40/,0.5,1,0,0.5,0.6667,0,0.4444,0.83
RSI60/MOM0/BOP0.03/ADX45/,0.5,1,0,0.6667,0.5,0,0.4444,1
RSI60/MOM0/BOP0.03/ADX50/,0.5,0.5,0,0.75,0.5,0,0.375,1.17
RSI60/MOM0/BOP0.01/,0.8,0.6,0,0.625,0.3333,0,0.393,2.5
RSI60/MOM0/BOP-0.01/,0.8,0.6,0,0.625,0.3333,0,0.393,2.5
RSI60/MOM0/BOP-0.03/,0.8,0.75,0,0.625,0.3333,0,0.418,2.5
RSI60/MOM0/BOP-0.05/,0.8,0.75,0,0.625,0.3333,0,0.418,2.5
MOM0/BOP0.03/ADX30/,0.9,0.25,1,0.5556,0.52,0.2857,0.5852,7.5
RSI60/BOP0.03/ADX30/,0.8,0.8,0,0.375,0.8462,0,0.4702,5
RSI60/BOP0.03/ADX35/,0.8,0.8333,0,0.3333,0.8333,0,0.4666,5.83
RSI60/BOP0.03/ADX40/,0.8,0.8571,0,0.3,0.8095,0,0.4611,6.33
RSI60/BOP0.03/ADX45/,0.8,0.875,0,0.3636,0.7727,0,0.4686,6.67
RSI60/BOP0.03/ADX50/,0.8,0.8,0,0.3846,0.7727,0,0.4596,7
RSI60/BOP0.01/,0.7727,0.6875,1,0.4643,0.6389,0.25,0.6356,11
RSI60/BOP-0.01/,0.8095,0.6667,1,0.4643,0.6389,0.25,0.6382,10.83
RSI60/BOP-0.03/,0.8095,0.75,1,0.4444,0.6571,0.3333,0.6657,10.5
RSI60/BOP-0.05/,0.8421,0.7273,1,0.48,0.6571,0,0.6178,10
BOP0.03/ADX30/,0.8864,0.3478,1,0.5263,0.6522,0.25,0.6105,15.33
RSI60/MOM0/MACD0/BOP0.05/ADX30/,1,0,0,1,1,0,0.5,0.67
RSI60/MOM0/MACD0/BOP0.05/ADX35/,1,0,0,1,1,0,0.5,0.83
RSI60/MOM0/MACD0/BOP0.05/ADX40/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/BOP0.05/ADX45/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/BOP0.05/ADX50/,1,1,0,1,0.6667,0,0.6111,1.33
RSI60/MOM0/MACD0/BOP0.03/,1,1,0,1,0.3333,0,0.5556,1.17
RSI60/MACD0/BOP0.05/ADX30/,1,0.75,0,0.5,0.75,0,0.5,3.83
RSI60/MACD0/BOP0.05/ADX35/,1,0.75,0,0.4,0.8462,0,0.4994,4.67
RSI60/MACD0/BOP0.05/ADX40/,1,0.8,0,0.3636,0.8,0,0.4939,5.17
RSI60/MACD0/BOP0.05/ADX45/,1,0.8,0,0.3636,0.8,0,0.4939,5.17
RSI60/MACD0/BOP0.05/ADX50/,1,0.8333,0,0.3636,0.8,0,0.4995,5.5
RSI60/MACD0/BOP0.03/,1,0.7143,0,0.3636,0.75,0,0.4713,5.5
RSI60/MOM0/BOP0.05/ADX30/,0.75,0,0,0.6667,0.5,0,0.3194,1
RSI60/MOM0/BOP0.05/ADX35/,0.75,0.5,0,0.5,0.5,0,0.375,1.5
RSI60/MOM0/BOP0.05/ADX40/,0.75,0.6667,0,0.5,0.5,0,0.4028,1.83
RSI60/MOM0/BOP0.05/ADX45/,0.75,0.6667,0,0.6,0.4444,0,0.4102,2
RSI60/MOM0/BOP0.05/ADX50/,0.8,0.6,0,0.625,0.4444,0,0.4116,2.67
RSI60/MOM0/BOP0.03/,0.8,0.6,0,0.625,0.3333,0,0.393,2.5
RSI60/BOP0.05/ADX30/,0.75,0.6667,1,0.5294,0.6667,0,0.6021,7.5
RSI60/BOP0.05/ADX35/,0.75,0.7273,1,0.4545,0.7,0,0.6053,9.17
RSI60/BOP0.05/ADX40/,0.7619,0.75,1,0.4348,0.6857,0,0.6054,10
RSI60/BOP0.05/ADX45/,0.7619,0.7692,1,0.4583,0.6667,0,0.6093,10.33
RSI60/BOP0.05/ADX50/,0.7727,0.75,1,0.4643,0.6667,0,0.609,11.17
RSI60/BOP0.03/,0.7727,0.7059,1,0.4483,0.6486,0.25,0.6376,11.33
RSI60/MOM0/MACD0/ADX30/,1,0,0,1,1,0,0.5,0.67
RSI60/MOM0/MACD0/ADX35/,1,0,0,1,1,0,0.5,0.83
RSI60/MOM0/MACD0/ADX40/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/ADX45/,1,1,0,1,0.6667,0,0.6111,1
RSI60/MOM0/MACD0/ADX50/,1,1,0,1,0.6667,0,0.6111,1.33
RSI60/MACD0/ADX30/,0.9167,0.6,0,0.5,0.75,0,0.4611,4.33
RSI60/MACD0/ADX35/,0.9167,0.6,0,0.4286,0.8462,0,0.4652,5.17
RSI60/MACD0/ADX40/,0.9231,0.6667,0,0.4,0.8,0,0.465,5.67
RSI60/MACD0/ADX45/,0.9231,0.6667,0,0.4,0.8,0,0.465,5.67
RSI60/MACD0/ADX50/,0.9286,0.7143,0,0.4,0.8,0,0.4738,6
RSI60/MOM0/ADX30/,0.75,0,0,0.75,0.5,0,0.3333,1.17
RSI60/MOM0/ADX35/,0.75,0.5,0,0.6,0.5,0,0.3917,1.67
RSI60/MOM0/ADX40/,0.75,0.75,0,0.6,0.5,0,0.4333,2.17
RSI60/MOM0/ADX45/,0.75,0.75,0,0.6667,0.4444,0,0.4352,2.33
RSI60/MOM0/ADX50/,0.8,0.6667,0,0.6667,0.4444,0,0.4296,3
RSI60/MOM0/MACD0/BOP0.05/,1,1,0,1,0.5,0,0.5833,1.33
RSI60/MACD0/BOP0.05/,1,0.7143,0,0.3636,0.7647,0,0.4738,5.67
RSI60/MOM0/BOP0.05/,0.8,0.6,0,0.625,0.4,0,0.4042,2.67
RSI60/BOP0.05/,0.7727,0.7059,1,0.4333,0.6579,0.25,0.6366,11.5
RSI60/MOM0/MACD0/,1,1,0,1,0.5,0,0.5833,1.33
RSI60/MACD0/,0.9286,0.625,0,0.4,0.7647,0,0.453,6.17
RSI60/MOM0/,0.8,0.6667,0,0.6667,0.4,0,0.4222,3
RSI40/MOM0/MACD0/BOP0.03/ADX25/,1,0,1,0.5,0.3333,0,0.4722,1.17
RSI40/MOM0/MACD0/BOP0.03/ADX30/,1,0.5,1,0.5,0.6,0.5,0.6833,2.5
RSI40/MOM0/MACD0/BOP0.03/ADX35/,1,0.5,1,0.5,0.6667,0.5,0.6945,3
RSI40/MOM0/MACD0/BOP0.03/ADX40/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/MACD0/BOP0.03/ADX45/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/MACD0/BOP0.03/ADX50/,1,0.5,1,0.75,0.6923,0.5,0.7404,3.5
RSI40/MOM0/MACD0/BOP0.01/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/MACD0/BOP-0.01/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/MACD0/BOP-0.03/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
RSI40/MOM0/MACD0/BOP-0.05/,1,0.6667,1,0.75,0.625,0.5,0.757,4.33
MOM0/MACD0/BOP0.03/ADX25/,0.9333,0,1,0.6,0.4118,0,0.4908,4.33
RSI40/MACD0/BOP0.03/ADX25/,1,0,1,0.5,0.3333,0,0.4722,1.5
RSI40/MACD0/BOP0.03/ADX30/,1,0.5,1,0.6667,0.6,0.5,0.7111,3
RSI40/MACD0/BOP0.03/ADX35/,1,0.5,1,0.5,0.6923,0.5,0.6987,3.67
